ZIP Code,Household Median Income,Household Mean Income,Family Median Income,Family Mean Income,Married-couple Family Median Income,Married-couple Family Mean Income,Nonfamily Household Median Income,Nonfamily Household Mean Income
93258,35034.0,34054.0,35507.0,37897.0,40147.0,,,26943.0
93260,41382.0,51703.0,,76505.0,,,38750.0,32872.0
93261,20956.0,29041.0,21176.0,29664.0,23011.0,,12723.0,22626.0
93262,,,,,,,,
93263,45867.0,59457.0,49982.0,63226.0,62288.0,,16770.0,30465.0
93265,67617.0,88810.0,98609.0,117524.0,97422.0,,30200.0,34579.0
93266,51776.0,67984.0,50197.0,65545.0,100938.0,,,
93267,32003.0,49494.0,34085.0,58989.0,34698.0,,13797.0,20429.0
93268,45655.0,57954.0,46706.0,64160.0,62337.0,,24917.0,38972.0
93270,42625.0,64342.0,47278.0,71913.0,61406.0,,13631.0,31000.0
93271,71929.0,91288.0,75197.0,102321.0,99276.0,,42656.0,57765.0
93272,46250.0,60984.0,45262.0,58341.0,45822.0,,,66897.0
93274,55269.0,71979.0,57648.0,74864.0,68506.0,89230.0,34620.0,48971.0
93276,,63574.0,47708.0,54724.0,108750.0,,11607.0,13267.0
93277,65975.0,81815.0,74277.0,89110.0,85367.0,105425.0,40662.0,57279.0
93280,39425.0,54593.0,42784.0,58355.0,46981.0,,14657.0,21989.0
93283,37015.0,39705.0,,36477.0,52500.0,,,41469.0
93285,29194.0,42633.0,30035.0,50414.0,47083.0,,,35346.0
93286,44980.0,62005.0,50572.0,65474.0,58446.0,,31094.0,30738.0
93287,101250.0,92229.0,,97593.0,,,101354.0,
93291,65729.0,85470.0,73559.0,91727.0,82895.0,,49572.0,58090.0
93292,67433.0,88744.0,68647.0,92492.0,78809.0,,50646.0,59833.0
93301,31089.0,54016.0,42604.0,70285.0,90257.0,,24599.0,35245.0
93304,41311.0,53682.0,46827.0,55906.0,56365.0,,25581.0,38822.0
93305,31739.0,44781.0,32964.0,45897.0,54013.0,,25310.0,34994.0
93306,54450.0,76909.0,60254.0,83892.0,79418.0,100061.0,37145.0,46242.0
93307,42128.0,53251.0,43440.0,54412.0,53191.0,65413.0,27787.0,34206.0
93308,46071.0,62979.0,54718.0,72021.0,72595.0,89878.0,28750.0,38608.0
93309,52268.0,66513.0,55790.0,73235.0,73699.0,91269.0,36162.0,49065.0
93311,93200.0,122635.0,103342.0,133607.0,111222.0,,60431.0,75099.0
93312,97615.0,112966.0,102492.0,118821.0,118790.0,,66645.0,80215.0
93313,83312.0,100746.0,82327.0,102896.0,86767.0,,52907.0,64804.0
93314,110877.0,142366.0,123422.0,149228.0,129083.0,,57199.0,102984.0
93401,78788.0,106280.0,105016.0,140655.0,119840.0,,46507.0,71217.0
93402,81494.0,97709.0,89473.0,107821.0,94328.0,,51166.0,69390.0
93405,47783.0,81938.0,124737.0,137940.0,141379.0,,27467.0,50590.0
93410,,,,,,,,
93420,91211.0,109941.0,113609.0,128947.0,122188.0,,40925.0,54339.0
93422,81599.0,99115.0,93226.0,112376.0,98587.0,,50913.0,62197.0
93424,80857.0,200363.0,156192.0,325964.0,,,60484.0,57403.0
93426,80066.0,97564.0,89000.0,107768.0,101979.0,,42813.0,71185.0
93427,106682.0,116708.0,120333.0,133656.0,126508.0,,46563.0,59989.0
93428,74004.0,91928.0,86319.0,106684.0,88750.0,,44621.0,64241.0
93429,,47896.0,68750.0,65489.0,68750.0,,,
93430,67750.0,86449.0,80046.0,100965.0,85759.0,,56277.0,62049.0
93432,93017.0,121825.0,103189.0,149698.0,103189.0,,34639.0,41948.0
93433,66408.0,86933.0,80496.0,97241.0,90625.0,,47132.0,60730.0
93434,55511.0,68781.0,52197.0,69905.0,75772.0,,,33281.0
93436,63966.0,83166.0,69757.0,88476.0,81139.0,,39615.0,59790.0
93437,67917.0,70820.0,66563.0,72636.0,68854.0,,70144.0,58671.0
93440,73375.0,126060.0,,134663.0,,,73406.0,103693.0
93441,94464.0,139827.0,109844.0,161007.0,114688.0,,,85230.0
93442,73701.0,91878.0,96600.0,113731.0,104105.0,,46506.0,62784.0
93444,93603.0,114415.0,104309.0,115053.0,118689.0,,55417.0,78623.0
93445,66428.0,78230.0,78910.0,88346.0,81821.0,,45667.0,54874.0
93446,76859.0,97164.0,91295.0,109763.0,105134.0,,45451.0,61795.0
93449,90837.0,117779.0,112308.0,149116.0,130563.0,,62454.0,83844.0
93450,59886.0,81231.0,63929.0,85035.0,90393.0,,,38561.0
93451,70568.0,96028.0,74914.0,107573.0,85809.0,,35921.0,41787.0
93452,49194.0,57398.0,,77878.0,,,48548.0,38423.0
93453,50893.0,69405.0,69849.0,97139.0,132897.0,,16583.0,21795.0
93454,68954.0,81421.0,70075.0,84905.0,82235.0,,33393.0,51645.0
93455,93200.0,112082.0,101232.0,119771.0,117180.0,,57614.0,78350.0
93458,59937.0,74067.0,55366.0,69922.0,69248.0,,38190.0,54726.0
93460,98968.0,133062.0,130750.0,147388.0,144444.0,,48042.0,88639.0
93461,61250.0,73567.0,63500.0,78695.0,75417.0,,,63495.0
93463,98116.0,147915.0,135464.0,177058.0,144405.0,,73854.0,89884.0
93465,99989.0,118099.0,122734.0,128401.0,135026.0,,51563.0,47840.0
93501,41047.0,50621.0,47917.0,54867.0,51170.0,,26806.0,40765.0
93505,47641.0,66045.0,58354.0,76210.0,70097.0,,28125.0,46827.0
93510,101750.0,127141.0,117042.0,147243.0,123189.0,,35429.0,55898.0
93512,42708.0,46121.0,39375.0,44687.0,,,50250.0,43637.0
93513,56466.0,70313.0,57986.0,77477.0,95078.0,,54792.0,63194.0
93514,64330.0,79087.0,76180.0,95486.0,86695.0,,42700.0,50747.0
93516,51012.0,70225.0,61250.0,66778.0,78125.0,,,72293.0
93517,70260.0,74153.0,64857.0,74343.0,64071.0,,83182.0,73477.0
93518,46250.0,71385.0,52847.0,70936.0,57857.0,,26563.0,69828.0
93519,,,,,,,,
93522,,30232.0,,,,,,
93523,63314.0,77605.0,64307.0,81959.0,72750.0,,,52480.0
93524,,,,,,,,
93526,54861.0,61743.0,75170.0,80466.0,76932.0,,41667.0,46604.0
93527,73720.0,86137.0,78199.0,94415.0,,,,74874.0
93528,,,,,,,,
93529,100586.0,122831.0,101836.0,144642.0,102266.0,,,
93530,,,,,,,,
93531,93850.0,126460.0,,135513.0,,,,
93532,76250.0,89903.0,85508.0,98874.0,102027.0,,61953.0,64439.0
93534,43247.0,53620.0,49033.0,60095.0,67906.0,,29774.0,39206.0
93535,49304.0,61713.0,51674.0,65434.0,64055.0,75479.0,30333.0,39916.0
93536,84674.0,100527.0,94913.0,108324.0,107901.0,,48231.0,74232.0
93541,48681.0,59608.0,,,,,47951.0,40432.0
93543,57003.0,69807.0,55304.0,67581.0,61032.0,,60469.0,64579.0
93544,38523.0,57758.0,85117.0,75028.0,94875.0,,24250.0,37139.0
93545,37083.0,52066.0,53750.0,64455.0,55517.0,,26724.0,37787.0
93546,69702.0,87666.0,92938.0,106530.0,93994.0,,52447.0,69130.0
93549,58558.0,56335.0,66181.0,75055.0,66181.0,,19500.0,20067.0
93550,48002.0,60881.0,52374.0,64018.0,66870.0,77869.0,27924.0,40518.0
93551,93637.0,112259.0,99852.0,116917.0,113368.0,,59167.0,79998.0
93552,66289.0,78178.0,67169.0,79919.0,72181.0,,41313.0,55525.0
93553,62875.0,78200.0,67647.0,83966.0,63458.0,,42440.0,54161.0
93554,20700.0,23865.0,,,,,,
93555,70571.0,87294.0,84340.0,104134.0,99877.0,,40318.0,56147.0
93558,,,,,,,,
93560,63936.0,79361.0,73343.0,88954.0,89545.0,,41250.0,54608.0
93561,65401.0,88540.0,86303.0,103468.0,91685.0,,40347.0,55805.0
93562,35703.0,49239.0,52308.0,65084.0,58184.0,,24091.0,27241.0
93563,200625.0,188239.0,200921.0,206277.0,200921.0,,,
93591,48911.0,61379.0,47473.0,65318.0,54244.0,,48063.0,42246.0
93592,66806.0,74387.0,,83054.0,,,,34864.0
93601,64634.0,81817.0,75167.0,92328.0,84470.0,,45540.0,44426.0
93602,66060.0,78654.0,70300.0,86217.0,71970.0,,55733.0,59399.0
93603,,43643.0,,,,,,
93604,87159.0,150405.0,95938.0,118504.0,96652.0,,86364.0,211714.0
93605,63250.0,67128.0,,69995.0,,,,
93606,,49177.0,,42140.0,,,,
93608,36361.0,43684.0,41071.0,42964.0,36611.0,,29034.0,29498.0
93609,53084.0,59030.0,53893.0,60027.0,58793.0,,,39596.0
93610,57689.0,72926.0,61667.0,79164.0,71385.0,,34274.0,47456.0
93611,98228.0,121441.0,106327.0,130283.0,119105.0,,59605.0,74187.0
93612,46892.0,66414.0,53900.0,77485.0,75591.0,95612.0,33683.0,42707.0
93614,72446.0,87567.0,79090.0,96000.0,81199.0,,38564.0,59246.0
93615,46886.0,51644.0,38750.0,48162.0,50853.0,,26481.0,28534.0
93616,43281.0,57260.0,44141.0,58031.0,50263.0,,,48891.0
93618,46804.0,62696.0,45070.0,61154.0,59859.0,,35645.0,47718.0
93619,117146.0,141144.0,132357.0,152278.0,140075.0,,74520.0,84213.0
93620,45257.0,74933.0,46901.0,78095.0,74112.0,,36310.0,53841.0
93621,,,,,,,,
93622,38391.0,56953.0,39089.0,59086.0,42111.0,,31917.0,33655.0
93623,,,,,,,,
93624,35000.0,40685.0,38036.0,43438.0,36750.0,,27500.0,27480.0
93625,58690.0,73453.0,69389.0,81761.0,77794.0,,27171.0,41947.0
93626,90703.0,127885.0,99750.0,133891.0,119167.0,,41603.0,105710.0
93627,,,,,,,,
93628,,38363.0,,,,,,
93630,62706.0,78520.0,68569.0,80679.0,76261.0,,29167.0,62031.0
93631,72786.0,96448.0,87455.0,111845.0,92934.0,,23316.0,41056.0
93633,,,,,,,,
93634,,,,,,,,
93635,63529.0,80909.0,70823.0,84589.0,76645.0,,38210.0,58526.0
93636,99643.0,108334.0,102195.0,115404.0,111875.0,,52683.0,66730.0
93637,61422.0,75864.0,69014.0,79931.0,79757.0,,35281.0,52691.0
93638,49021.0,63696.0,47553.0,62460.0,58080.0,,28056.0,49246.0
93640,35982.0,43079.0,36731.0,43008.0,44160.0,,21023.0,24999.0
93641,,53073.0,,125332.0,,,,20100.0
93643,59452.0,67766.0,62565.0,72083.0,66719.0,,31350.0,53874.0
93644,55678.0,80191.0,64167.0,89074.0,76042.0,,35065.0,60662.0
93645,,,,,,,,
93646,27909.0,45997.0,29530.0,49307.0,37109.0,,15412.0,20213.0
93647,41402.0,60480.0,41705.0,59869.0,49310.0,,24024.0,54587.0
93648,38724.0,51058.0,41464.0,50595.0,49071.0,,11185.0,39606.0
93650,38616.0,42909.0,43906.0,44693.0,50714.0,,32143.0,39126.0
93651,90482.0,105369.0,77404.0,109968.0,78063.0,,91214.0,84673.0
93652,38438.0,53964.0,38083.0,55909.0,38417.0,,36827.0,39234.0
93653,83462.0,103013.0,100000.0,121178.0,116528.0,,38438.0,58254.0
93654,52642.0,70223.0,54688.0,73411.0,66931.0,,27850.0,41732.0
93656,51830.0,63559.0,51964.0,64161.0,62019.0,,20625.0,32046.0
93657,60689.0,81664.0,67437.0,86924.0,88250.0,,22559.0,38874.0
93660,39625.0,48970.0,43710.0,50864.0,55188.0,,16023.0,16679.0
93662,43894.0,58573.0,48616.0,63410.0,55965.0,,21211.0,30887.0
93664,106071.0,107255.0,139688.0,133404.0,140054.0,,51094.0,64092.0
93665,30844.0,38790.0,,49275.0,,,,
93666,25990.0,32429.0,30385.0,34742.0,,,11563.0,11202.0
93667,62446.0,80669.0,102981.0,97498.0,113634.0,,36053.0,36603.0
93668,50063.0,77668.0,46250.0,76671.0,,,,
93669,,53029.0,68125.0,63692.0,68026.0,,,
93673,46406.0,50421.0,45000.0,49522.0,55714.0,,,30200.0
93675,57321.0,75896.0,75854.0,83694.0,77479.0,,25755.0,54610.0
93701,23356.0,31729.0,23900.0,35090.0,30904.0,,21656.0,24431.0
93702,30473.0,43872.0,32920.0,46628.0,40611.0,,17628.0,27033.0
93703,32170.0,46753.0,40768.0,51279.0,52762.0,,20968.0,28659.0
93704,60362.0,79169.0,71917.0,94979.0,87710.0,,34325.0,50791.0
93705,44509.0,57919.0,44788.0,55830.0,64492.0,,39457.0,51406.0
93706,31854.0,49995.0,37496.0,55841.0,48176.0,71225.0,17005.0,30475.0
93710,54004.0,65499.0,62331.0,74404.0,77861.0,,33295.0,45983.0
93711,74979.0,120838.0,95514.0,144899.0,108225.0,,54226.0,75820.0
93720,91096.0,111026.0,102184.0,126343.0,118573.0,,63842.0,77662.0
93721,28101.0,41858.0,35810.0,54210.0,57853.0,,17482.0,33492.0
93722,62225.0,79519.0,65590.0,81640.0,76406.0,95528.0,46973.0,61330.0
93723,86833.0,101621.0,91644.0,106216.0,107796.0,,37404.0,68066.0
93725,52477.0,66929.0,53218.0,68102.0,64902.0,,27000.0,42603.0
93726,43651.0,54900.0,46551.0,57593.0,67175.0,,30519.0,43663.0
93727,62413.0,82509.0,74236.0,91082.0,90352.0,107323.0,30752.0,44647.0
93728,38091.0,53747.0,42770.0,59130.0,64839.0,,27760.0,43682.0
93730,125804.0,172378.0,149865.0,197130.0,154561.0,,50333.0,72963.0
93901,72434.0,90784.0,80487.0,100925.0,97321.0,,50357.0,64039.0
93905,57081.0,71979.0,53980.0,68214.0,65096.0,,35684.0,45039.0
93906,75373.0,95731.0,76628.0,99281.0,87905.0,,47466.0,66142.0
93907,86380.0,112939.0,92449.0,122354.0,100395.0,,46550.0,59655.0
93908,143750.0,177083.0,151185.0,184283.0,155329.0,,88667.0,131951.0
93920,46429.0,74310.0,53698.0,92988.0,53393.0,,34911.0,48523.0
93921,93234.0,124628.0,154365.0,184763.0,154802.0,,51477.0,63535.0
93923,108424.0,184206.0,158164.0,229712.0,166484.0,,45811.0,75374.0
93924,127813.0,174653.0,152760.0,195327.0,153344.0,,55291.0,117504.0
93925,50987.0,73590.0,49844.0,66891.0,50461.0,,,69768.0
93926,70057.0,78139.0,71747.0,79033.0,86553.0,,31781.0,37908.0
93927,63696.0,73138.0,64975.0,74480.0,77734.0,,31477.0,43960.0
93928,,,,,,,,
93930,57007.0,75623.0,49293.0,66163.0,58673.0,,54184.0,94882.0
93932,75446.0,75953.0,76786.0,73015.0,105288.0,,53828.0,81102.0
93933,73856.0,92085.0,85512.0,104398.0,107799.0,,45278.0,63577.0
93940,85765.0,121753.0,120170.0,159011.0,133844.0,,63966.0,81850.0
93943,,,,,,,,
93950,89088.0,115489.0,125690.0,147270.0,143171.0,,60830.0,71833.0
93953,143750.0,201769.0,190368.0,247405.0,206042.0,,86983.0,103365.0
93954,56111.0,61737.0,47125.0,58531.0,66500.0,,57813.0,48711.0
93955,68772.0,86464.0,76303.0,92487.0,92748.0,,40354.0,64705.0
93960,65108.0,78757.0,65791.0,81082.0,75852.0,,26172.0,49973.0
93962,,155031.0,,136551.0,,,,
94002,159599.0,203958.0,211207.0,247735.0,226724.0,,81080.0,97588.0
94005,114583.0,218803.0,152583.0,195524.0,168333.0,,97969.0,245104.0
94010,158316.0,264264.0,212857.0,328767.0,234423.0,,81347.0,115630.0
94014,98879.0,117505.0,104125.0,123053.0,120179.0,,53958.0,77099.0
94015,100208.0,123675.0,111936.0,133641.0,124681.0,,62184.0,80035.0
94019,140460.0,199287.0,169226.0,221280.0,190461.0,,89511.0,122900.0
94020,183642.0,206700.0,218125.0,225274.0,223750.0,,152284.0,132560.0
94021,246133.0,474159.0,,,,,178295.0,636239.0
94022,,359982.0,,407028.0,,,99185.0,177126.0
94024,247604.0,347690.0,,379920.0,,,97647.0,128051.0
94025,169352.0,252939.0,204557.0,299131.0,246895.0,,92935.0,149082.0
94027,,482454.0,,496338.0,,,109702.0,320720.0
94028,221667.0,354021.0,,418180.0,,,110938.0,148395.0
94030,126319.0,163425.0,138584.0,183834.0,159052.0,,59375.0,103940.0
94037,167888.0,210671.0,205845.0,236873.0,206884.0,,81528.0,111027.0
94038,110448.0,155565.0,150673.0,185657.0,152684.0,,72250.0,75537.0
94040,139717.0,199021.0,178664.0,249100.0,205641.0,,105833.0,130953.0
94041,149291.0,194946.0,175547.0,230422.0,201250.0,,127321.0,149765.0
94043,145994.0,189539.0,181618.0,220890.0,192109.0,,102661.0,143627.0
94044,130327.0,147807.0,144953.0,164009.0,162961.0,,77456.0,102233.0
94060,113056.0,186177.0,124688.0,236303.0,170733.0,,97361.0,100807.0
94061,119370.0,165799.0,135385.0,184369.0,164254.0,,77331.0,108314.0
94062,184479.0,268313.0,225684.0,313008.0,243214.0,,102308.0,142461.0
94063,80313.0,127719.0,74068.0,127047.0,104390.0,,86806.0,121592.0
94065,173760.0,217160.0,202731.0,254148.0,211111.0,,123458.0,144320.0
94066,112933.0,137476.0,129383.0,153637.0,143646.0,,74311.0,91226.0
94070,190872.0,254809.0,233442.0,291149.0,,,105042.0,145504.0
94074,167813.0,295655.0,168750.0,331819.0,168750.0,,,
94080,106352.0,140295.0,114081.0,139610.0,134503.0,,75981.0,132148.0
94085,150915.0,184672.0,139519.0,183382.0,161733.0,,159250.0,180413.0
94086,145103.0,179331.0,157402.0,191861.0,171825.0,,121822.0,151061.0
94087,168228.0,219732.0,189877.0,243253.0,209368.0,,92078.0,133155.0
94089,130164.0,169449.0,137857.0,168678.0,155830.0,,115573.0,164030.0
94102,53539.0,99235.0,76662.0,135350.0,77039.0,,41518.0,85855.0
94103,87587.0,131159.0,107222.0,151313.0,137933.0,,72275.0,117098.0
94104,56944.0,159164.0,,205396.0,56111.0,,,134174.0
94105,,335851.0,,439613.0,,,203002.0,264458.0
94107,166430.0,212666.0,206667.0,238460.0,226643.0,,150604.0,191864.0
94108,64908.0,104918.0,51734.0,112871.0,60450.0,,71231.0,100142.0
94109,98567.0,148588.0,152850.0,208854.0,157066.0,,82931.0,124806.0
94110,138890.0,184753.0,142785.0,200974.0,178442.0,,121809.0,163091.0
94111,141230.0,181880.0,159000.0,185176.0,187976.0,,137786.0,179090.0
94112,105340.0,134095.0,107945.0,134260.0,120851.0,148046.0,68768.0,103924.0
94114,162529.0,218715.0,214900.0,282297.0,227656.0,,134395.0,177588.0
94115,125550.0,176143.0,184808.0,249985.0,210263.0,,108235.0,140986.0
94116,119800.0,168985.0,136200.0,188047.0,150022.0,,71703.0,115028.0
94117,167807.0,206422.0,197773.0,256703.0,218563.0,,137865.0,174458.0
94118,132201.0,192308.0,184321.0,254750.0,202028.0,,100082.0,123292.0
94121,107158.0,149569.0,136412.0,185435.0,155343.0,,74691.0,99881.0
94122,122144.0,154450.0,140816.0,169842.0,155395.0,,89789.0,122561.0
94123,179143.0,253801.0,,384175.0,,,152091.0,184071.0
94124,67094.0,99905.0,71584.0,102433.0,92791.0,,45031.0,80453.0
94127,176025.0,232236.0,201642.0,248926.0,211645.0,,98333.0,179038.0
94128,,,,,,,,
94129,198194.0,226797.0,210469.0,258765.0,242411.0,,142188.0,169140.0
94130,59211.0,106234.0,35815.0,65103.0,96292.0,,170000.0,159683.0
94131,172785.0,209605.0,201786.0,243008.0,224159.0,,125570.0,163961.0
94132,82557.0,121943.0,107585.0,143821.0,120425.0,,63149.0,94844.0
94133,68423.0,127999.0,73910.0,142872.0,100248.0,,65120.0,114550.0
94134,82810.0,118831.0,91552.0,120941.0,107308.0,,57347.0,95493.0
94158,160236.0,208466.0,196791.0,263505.0,239573.0,,127389.0,146918.0
94301,169270.0,275325.0,236134.0,348420.0,,,79557.0,152641.0
94303,120754.0,183192.0,135598.0,201740.0,177703.0,,81661.0,112306.0
94304,143412.0,242185.0,154353.0,274923.0,168125.0,,109167.0,201090.0
94305,62515.0,147022.0,237330.0,305721.0,,,43266.0,69182.0
94306,167043.0,220341.0,220024.0,255805.0,238708.0,,91832.0,147217.0
94401,94334.0,126131.0,103985.0,138651.0,139167.0,,74719.0,100566.0
94402,163442.0,224827.0,210188.0,266060.0,228043.0,,104500.0,135769.0
94403,139631.0,181768.0,165748.0,209464.0,181006.0,,83933.0,117196.0
94404,155789.0,190559.0,180701.0,213378.0,192878.0,,101543.0,134144.0
94501,96014.0,130880.0,118240.0,154659.0,135683.0,,71460.0,91744.0
94502,161518.0,183523.0,179323.0,201046.0,193226.0,,64013.0,82586.0
94503,108638.0,129990.0,114942.0,136183.0,127794.0,,45491.0,73336.0
94505,128865.0,151675.0,133880.0,155165.0,153134.0,,91477.0,128736.0
94506,200726.0,266239.0,222526.0,295410.0,239917.0,,84313.0,113413.0
94507,,314706.0,,334251.0,,,122895.0,197206.0
94508,111750.0,145175.0,128792.0,157233.0,132561.0,,67083.0,110470.0
94509,68224.0,84243.0,73257.0,88482.0,92747.0,105385.0,52904.0,63775.0
94510,106739.0,128190.0,124518.0,146989.0,142292.0,,61009.0,80234.0
94511,62019.0,75695.0,101250.0,106369.0,141193.0,,38750.0,46681.0
94512,,,,,,,,
94513,112302.0,128785.0,120783.0,141369.0,132962.0,,49987.0,70060.0
94514,82538.0,112124.0,84735.0,115504.0,100208.0,,38587.0,56319.0
94515,85263.0,165466.0,93012.0,207524.0,107500.0,,55703.0,57415.0
94516,102917.0,126935.0,,140014.0,,,91528.0,95091.0
94517,145426.0,181019.0,161833.0,197474.0,178217.0,,55417.0,108426.0
94518,95961.0,118338.0,109715.0,133669.0,137617.0,,68138.0,79271.0
94519,105774.0,122386.0,112813.0,130121.0,119412.0,,58958.0,97216.0
94520,68756.0,83329.0,72900.0,87625.0,83132.0,,56870.0,69723.0
94521,104141.0,125561.0,120840.0,144710.0,134742.0,,62788.0,73530.0
94523,124375.0,143603.0,143779.0,165553.0,168866.0,,79897.0,97014.0
94525,89630.0,99205.0,101176.0,113323.0,122619.0,,66510.0,74614.0
94526,163801.0,213334.0,192237.0,243415.0,212373.0,,73351.0,105231.0
94528,,297600.0,,266748.0,,,,
94530,107621.0,141031.0,132279.0,166000.0,152620.0,,65949.0,91400.0
94531,104275.0,117533.0,110714.0,122165.0,125707.0,,69115.0,80162.0
94533,75544.0,90293.0,82869.0,95853.0,96451.0,109125.0,48642.0,58004.0
94534,115561.0,142552.0,125611.0,157705.0,131936.0,,73538.0,83458.0
94535,70943.0,77188.0,70758.0,76391.0,72234.0,,,
94536,132568.0,155530.0,152568.0,172584.0,165276.0,185092.0,62868.0,85316.0
94538,119206.0,138560.0,131170.0,149167.0,140287.0,,65139.0,95057.0
94539,188596.0,217764.0,199673.0,229462.0,209320.0,,83438.0,101108.0
94541,82690.0,102112.0,93559.0,113421.0,115053.0,133882.0,54259.0,69166.0
94542,115956.0,148157.0,121310.0,160854.0,153722.0,,97750.0,102977.0
94544,89657.0,106466.0,96135.0,110860.0,110285.0,124055.0,59771.0,77322.0
94545,88764.0,118818.0,100417.0,131115.0,110633.0,,34774.0,63576.0
94546,101445.0,120535.0,116567.0,138092.0,133929.0,,55899.0,71253.0
94547,110669.0,129898.0,125933.0,141358.0,143648.0,,56304.0,84433.0
94548,150492.0,162863.0,,196631.0,,,150682.0,133566.0
94549,185950.0,247408.0,220298.0,280481.0,242090.0,,83584.0,117838.0
94550,150061.0,181637.0,169556.0,200946.0,177877.0,,89614.0,107822.0
94551,119087.0,148746.0,141612.0,167579.0,159733.0,,61721.0,85146.0
94552,180681.0,212614.0,186406.0,233881.0,197536.0,,81563.0,107004.0
94553,106557.0,128626.0,128338.0,144298.0,141017.0,,63330.0,89272.0
94555,161175.0,192815.0,179429.0,206777.0,194332.0,,88864.0,102835.0
94556,152965.0,220772.0,192727.0,262919.0,208424.0,,66125.0,97703.0
94558,97759.0,126309.0,115126.0,144284.0,126096.0,,51090.0,77321.0
94559,76960.0,109756.0,85022.0,118793.0,106092.0,,58081.0,86753.0
94560,127619.0,149431.0,132526.0,153947.0,150494.0,,90676.0,108264.0
94561,102911.0,113436.0,107478.0,120207.0,125987.0,,33229.0,60916.0
94563,231373.0,323689.0,,344254.0,,,90136.0,240541.0
94564,105217.0,118921.0,114483.0,128156.0,121298.0,,62115.0,79174.0
94565,78985.0,99212.0,82043.0,100175.0,98357.0,117282.0,49503.0,72767.0
94566,163499.0,212056.0,181766.0,237597.0,194306.0,,75000.0,102895.0
94567,53813.0,95604.0,54107.0,109969.0,50000.0,,44773.0,52651.0
94568,148083.0,177533.0,160380.0,191606.0,180463.0,,93359.0,118141.0
94569,,82815.0,,,,,,62282.0
94571,68617.0,79658.0,80194.0,91708.0,83209.0,,50042.0,59787.0
94572,78175.0,104145.0,88996.0,112612.0,117958.0,,44955.0,65569.0
94573,,,,,,,,
94574,104848.0,188872.0,134150.0,240229.0,162988.0,,64095.0,111226.0
94575,,,,,,,,
94576,,137594.0,,81483.0,,,,169657.0
94577,89219.0,110620.0,108680.0,125578.0,127096.0,,57303.0,76708.0
94578,71758.0,87182.0,74640.0,92329.0,87529.0,,45169.0,66005.0
94579,91201.0,106996.0,96124.0,114878.0,99298.0,,44837.0,71027.0
94580,96581.0,112983.0,107933.0,124148.0,116688.0,,51044.0,63856.0
94582,186021.0,207249.0,216662.0,232363.0,232258.0,,80580.0,119058.0
94583,159414.0,182899.0,174394.0,196734.0,188592.0,,98354.0,118820.0
94585,81683.0,94259.0,91052.0,101674.0,102115.0,,52672.0,59359.0
94586,164063.0,290452.0,215114.0,331972.0,246875.0,,114306.0,114852.0
94587,120772.0,140262.0,127014.0,148359.0,142425.0,,66250.0,87033.0
94588,157203.0,192945.0,188682.0,219360.0,193761.0,,78548.0,95555.0
94589,71715.0,86526.0,73123.0,86097.0,87402.0,,43393.0,71302.0
94590,57254.0,71632.0,67154.0,80634.0,80174.0,,39656.0,54818.0
94591,91380.0,108436.0,102723.0,118549.0,119000.0,,54842.0,68539.0
94592,171000.0,170959.0,170625.0,173486.0,171094.0,,,165174.0
94595,78874.0,126543.0,128615.0,185431.0,146698.0,,50920.0,74525.0
94596,115938.0,150006.0,136596.0,183492.0,146556.0,,85417.0,102794.0
94597,121067.0,137495.0,148472.0,166245.0,173048.0,,79484.0,103686.0
94598,156280.0,203326.0,182114.0,222555.0,202339.0,,89150.0,145992.0
94599,65962.0,102411.0,75833.0,145574.0,104500.0,,36761.0,61369.0
94601,53433.0,75541.0,55813.0,76571.0,72013.0,88749.0,41259.0,62547.0
94602,107208.0,144087.0,131856.0,166090.0,162207.0,,71503.0,101911.0
94603,55692.0,71028.0,59836.0,77255.0,71264.0,,37580.0,46185.0
94605,77939.0,108881.0,98176.0,123621.0,117931.0,,49860.0,79154.0
94606,63188.0,83477.0,69912.0,88688.0,81282.0,,55392.0,73900.0
94607,60181.0,99298.0,52538.0,91580.0,83594.0,,64605.0,103336.0
94608,95716.0,119260.0,111901.0,138459.0,151382.0,,81577.0,101490.0
94609,95693.0,131795.0,115655.0,168377.0,169609.0,,84454.0,103749.0
94610,104919.0,149245.0,163409.0,212382.0,187625.0,,82605.0,103041.0
94611,136538.0,193602.0,198966.0,255062.0,218889.0,,79078.0,108820.0
94612,59773.0,100936.0,55333.0,130488.0,102221.0,,59091.0,88436.0
94613,,,,,,,,
94618,169856.0,221698.0,224960.0,272507.0,243169.0,,107524.0,143481.0
94619,106875.0,137988.0,120469.0,150389.0,150816.0,,75112.0,106796.0
94621,40813.0,61648.0,46932.0,64569.0,65389.0,,24392.0,44955.0
94702,85357.0,118414.0,122134.0,151160.0,151694.0,,58667.0,78439.0
94703,87114.0,127085.0,123736.0,156947.0,152039.0,,56667.0,90385.0
94704,46735.0,69498.0,72333.0,108551.0,89440.0,,31558.0,55603.0
94705,139029.0,207284.0,200357.0,284194.0,217667.0,,75000.0,106963.0
94706,107669.0,138386.0,124704.0,155853.0,155104.0,,78404.0,94647.0
94707,161332.0,216220.0,213167.0,267782.0,218098.0,,77656.0,105276.0
94708,192577.0,242387.0,217608.0,272091.0,219506.0,,114667.0,167299.0
94709,75721.0,104760.0,132941.0,164079.0,141939.0,,55275.0,73397.0
