Pop_ID,ZIP Code,Household Median Income,Household Mean Income,Family Median Income,Family Mean Income,Married-couple Family Median Income,Married-couple Family Mean Income,Nonfamily Household Median Income,Nonfamily Household Mean Income,Land Area sq miles,Water Area sq miles,Latitude,Longitude,Per Capita Income,Poverty Count,Poverty Rate,Insurance coverage status,Coverage Rate,Count Of Licensees
819,93544,38523.0,57758.0,85117.0,75028.0,94875.0,,24250.0,37139.0,114.966,0.228,34.4882058,-117.7566102,32358.0,295.0,20.672740014015417,1427.0,100.0,0.0
820,93545,37083.0,52066.0,53750.0,64455.0,55517.0,,26724.0,37787.0,391.121,1.401,36.6105415,-118.0262815,28598.0,130.0,9.687034277198212,1288.0,95.97615499254844,0.0
821,93546,69702.0,87666.0,92938.0,106530.0,93994.0,,52447.0,69130.0,235.35,8.72,37.5491262,-118.8398144,46031.0,992.0,11.416733801358038,8689.0,100.0,2.0
822,93549,58558.0,56335.0,66181.0,75055.0,66181.0,,19500.0,20067.0,494.486,8.455,36.2927258,-117.8653525,43421.0,0.0,0.0,254.0,100.0,
823,93550,48002.0,60881.0,52374.0,64018.0,66870.0,77869.0,27924.0,40518.0,259.254,0.842,34.4103344,-118.0599568,21615.0,15955.0,19.57644691476178,81390.0,99.86380535208156,2.0
824,93551,93637.0,112259.0,99852.0,116917.0,113368.0,,59167.0,79998.0,84.756,0.189,34.5896182,-118.2273807,41185.0,3541.0,6.4998715077646025,54415.0,99.884356988142,4.0
825,93552,66289.0,78178.0,67169.0,79919.0,72181.0,,41313.0,55525.0,38.44,0.325,34.5835229,-118.0273432,25617.0,5494.0,12.667450600631758,43371.0,100.0,5.0
826,93553,62875.0,78200.0,67647.0,83966.0,63458.0,,42440.0,54161.0,57.196,0.112,34.4452393,-117.8948676,42533.0,206.0,18.133802816901408,1136.0,100.0,
827,93554,20700.0,23865.0,,,,,,,135.07,0.052,35.3692181,-117.759126,18849.0,0.0,0.0,65.0,100.0,
828,93555,70571.0,87294.0,84340.0,104134.0,99877.0,,40318.0,56147.0,78.088,0.754,35.5823838,-117.6835971,40401.0,3805.0,11.361600477754552,32813.0,97.97850104508808,3.0
829,93558,,,,,,,,,40.425,0.0,35.3394535,-117.5851329,,17.0,100.0,17.0,100.0,
830,93560,63936.0,79361.0,73343.0,88954.0,89545.0,,41250.0,54608.0,167.934,0.266,34.8787816,-118.3183261,29788.0,3079.0,14.455399061032864,20832.0,97.80281690140843,
831,93561,65401.0,88540.0,86303.0,103468.0,91685.0,,40347.0,55805.0,301.822,0.283,35.0986663,-118.5167064,40552.0,2716.0,8.74436574372183,30915.0,99.5331616226658,1.0
832,93562,35703.0,49239.0,52308.0,65084.0,58184.0,,24091.0,27241.0,89.5,3.543,35.7012209,-117.3075439,24226.0,377.0,20.19282271023032,1858.0,99.51794322442422,
833,93563,200625.0,188239.0,200921.0,206277.0,200921.0,,,,37.814,0.006,34.3709218,-117.8133633,30231.0,0.0,0.0,150.0,67.56756756756756,0.0
834,93591,48911.0,61379.0,47473.0,65318.0,54244.0,,48063.0,42246.0,74.324,0.107,34.5978614,-117.8155726,21056.0,818.0,11.14441416893733,7329.0,99.85013623978202,
835,93601,64634.0,81817.0,75167.0,92328.0,84470.0,,45540.0,44426.0,39.62,0.02,37.3907754,-119.732363,43022.0,82.0,6.799336650082918,1196.0,99.17081260364844,
836,93602,66060.0,78654.0,70300.0,86217.0,71970.0,,55733.0,59399.0,111.038,1.025,37.0668398,-119.3889423,35654.0,305.0,10.039499670836076,3038.0,100.0,0.0
837,93603,,43643.0,,,,,,,107.68,0.072,36.4886792,-118.9980736,35803.0,68.0,27.309236947791163,249.0,100.0,
838,93604,87159.0,150405.0,95938.0,118504.0,96652.0,,86364.0,211714.0,44.435,0.924,37.3479077,-119.5298079,63382.0,65.0,17.759562841530055,366.0,100.0,
839,93605,63250.0,67128.0,,69995.0,,,,,14.858,0.0,37.1762192,-119.2495234,28591.0,22.0,22.68041237113402,97.0,100.0,
840,93606,,49177.0,,42140.0,,,,,0.692,0.0,36.7987146,-120.0162735,15089.0,420.0,37.20106288751107,1129.0,100.0,
841,93608,36361.0,43684.0,41071.0,42964.0,36611.0,,29034.0,29498.0,118.406,0.322,36.5049867,-120.3386638,17157.0,298.0,29.27308447937132,1018.0,100.0,
842,93609,53084.0,59030.0,53893.0,60027.0,58793.0,,,39596.0,60.974,0.0,36.5261658,-119.8638914,22209.0,729.0,14.911024749437512,4889.0,100.0,
843,93610,57689.0,72926.0,61667.0,79164.0,71385.0,,34274.0,47456.0,263.164,0.972,37.0872855,-120.2888671,22324.0,3023.0,12.704349653288508,18105.0,76.0874133221265,0.0
844,93611,98228.0,121441.0,106327.0,130283.0,119105.0,,59605.0,74187.0,10.303,0.037,36.8266683,-119.6805725,45874.0,2436.0,5.225225225225225,46352.0,99.42513942513942,4.0
845,93612,46892.0,66414.0,53900.0,77485.0,75591.0,95612.0,33683.0,42707.0,6.748,0.077,36.8148491,-119.7119089,29958.0,5358.0,14.427271258549196,37086.0,99.8599816899133,7.0
846,93614,72446.0,87567.0,79090.0,96000.0,81199.0,,38564.0,59246.0,128.464,0.27,37.2175705,-119.731069,38175.0,847.0,7.2023809523809526,11689.0,99.39625850340136,0.0
847,93615,46886.0,51644.0,38750.0,48162.0,50853.0,,26481.0,28534.0,16.091,0.0,36.5037388,-119.2838461,18814.0,1257.0,21.796427952141496,5726.0,99.28905843592857,
848,93616,43281.0,57260.0,44141.0,58031.0,50263.0,,,48891.0,13.777,0.0,36.6546796,-119.5943326,18826.0,634.0,29.311141932501155,2163.0,100.0,0.0
849,93618,46804.0,62696.0,45070.0,61154.0,59859.0,,35645.0,47718.0,66.902,0.0,36.5221175,-119.3866282,20930.0,8785.0,27.16954289602276,32216.0,99.635059070947,0.0
850,93619,117146.0,141144.0,132357.0,152278.0,140075.0,,74520.0,84213.0,186.522,0.099,36.9141762,-119.593979,49548.0,3089.0,6.074968533668974,50609.0,99.52997168030208,4.0
851,93620,45257.0,74933.0,46901.0,78095.0,74112.0,,36310.0,53841.0,161.27,0.299,37.0434967,-120.620508,24456.0,1442.0,15.40104667307487,9338.0,99.73299156253336,
852,93621,,,,,,,,,76.448,0.54,36.7466326,-119.1013879,68903.0,8.0,4.624277456647399,173.0,100.0,
853,93622,38391.0,56953.0,39089.0,59086.0,42111.0,,31917.0,33655.0,455.348,2.168,36.7856176,-120.6253823,14962.0,3984.0,42.297483809321584,9419.0,100.0,0.0
854,93623,,,,,,,,,18.734,0.013,37.4765962,-119.6744327,13800.0,3.0,75.0,4.0,100.0,
855,93624,35000.0,40685.0,38036.0,43438.0,36750.0,,27500.0,27480.0,144.135,0.149,36.3785454,-120.1301511,13667.0,232.0,26.00896860986547,892.0,100.0,
856,93625,58690.0,73453.0,69389.0,81761.0,77794.0,,27171.0,41947.0,23.974,0.0,36.6242294,-119.6717516,26669.0,1602.0,19.08051453072892,8299.0,98.84468794664126,0.0
857,93626,90703.0,127885.0,99750.0,133891.0,119167.0,,41603.0,105710.0,99.492,7.053,37.0432863,-119.6913063,62701.0,95.0,3.6778939217963607,2583.0,100.0,0.0
858,93627,,,,,,,,,62.353,0.072,36.5109421,-120.1062925,17132.0,0.0,0.0,196.0,100.0,
859,93628,,38363.0,,,,,,,62.721,0.134,36.7708436,-118.8484992,37761.0,0.0,0.0,310.0,100.0,
860,93630,62706.0,78520.0,68569.0,80679.0,76261.0,,29167.0,62031.0,162.22,1.356,36.7165742,-120.1269547,22153.0,3946.0,19.46527229676401,20267.0,99.97533543804262,0.0
861,93631,72786.0,96448.0,87455.0,111845.0,92934.0,,23316.0,41056.0,82.541,0.332,36.4800648,-119.517339,32391.0,1447.0,8.723173378345793,16497.0,99.4514106583072,0.0
862,93633,,,,,,,,,4.841,0.0,36.7291216,-118.956235,,0.0,0.0,26.0,100.0,
863,93634,,,,,,,,,1162.275,22.028,37.2236095,-119.0009358,24486.0,10.0,34.48275862068966,29.0,100.0,
864,93635,63529.0,80909.0,70823.0,84589.0,76645.0,,38210.0,58526.0,390.736,6.554,37.020187,-120.8817002,25119.0,7188.0,15.07455487280582,47589.0,99.8028647526372,4.0
865,93636,99643.0,108334.0,102195.0,115404.0,111875.0,,52683.0,66730.0,197.531,1.281,36.9848775,-119.877519,45100.0,1079.0,8.024094593589648,13440.0,99.94794377928164,59.0
866,93637,61422.0,75864.0,69014.0,79931.0,79757.0,,35281.0,52691.0,280.414,0.06,36.9180792,-120.1859331,28158.0,8251.0,19.96660536250121,41284.0,99.90320394927888,6.0
867,93638,49021.0,63696.0,47553.0,62460.0,58080.0,,28056.0,49246.0,90.264,0.477,37.043434,-120.0336928,20057.0,14931.0,28.866676977805277,50929.0,98.4629959013224,6.0
868,93640,35982.0,43079.0,36731.0,43008.0,44160.0,,21023.0,24999.0,157.929,1.62,36.672698,-120.4397366,12183.0,4435.0,31.316198277079508,13180.0,93.06595113684509,0.0
869,93641,,53073.0,,125332.0,,,,20100.0,63.247,0.16,36.7054817,-119.0399555,36120.0,82.0,37.96296296296296,174.0,80.55555555555556,0.0
870,93643,59452.0,67766.0,62565.0,72083.0,66719.0,,31350.0,53874.0,152.496,0.055,37.2050538,-119.5184338,32342.0,647.0,20.77046548956661,3115.0,100.0,0.0
871,93644,55678.0,80191.0,64167.0,89074.0,76042.0,,35065.0,60662.0,117.124,0.068,37.4180183,-119.5925671,44308.0,1098.0,15.315943646254707,7108.0,99.14911424187474,2.0
872,93645,,,,,,,,,59.695,0.036,37.1521087,-119.6201357,21672.0,0.0,0.0,897.0,100.0,
873,93646,27909.0,45997.0,29530.0,49307.0,37109.0,,15412.0,20213.0,34.293,0.0,36.6322736,-119.2893527,14312.0,4503.0,44.333956877030616,10157.0,100.0,0.0
874,93647,41402.0,60480.0,41705.0,59869.0,49310.0,,24024.0,54587.0,93.126,0.006,36.6007599,-119.1754848,16025.0,3877.0,32.77815353398715,11828.0,100.0,0.0
875,93648,38724.0,51058.0,41464.0,50595.0,49071.0,,11185.0,39606.0,22.117,0.0,36.620623,-119.5205823,17906.0,4011.0,26.09629147690306,15360.0,99.93493819128172,0.0
876,93650,38616.0,42909.0,43906.0,44693.0,50714.0,,32143.0,39126.0,0.625,0.0,36.8401974,-119.8001206,17286.0,819.0,28.79746835443038,2844.0,100.0,1.0
877,93651,90482.0,105369.0,77404.0,109968.0,78063.0,,91214.0,84673.0,16.283,0.008,37.0023881,-119.5148581,42005.0,13.0,0.8227848101265823,1580.0,100.0,0.0
878,93652,38438.0,53964.0,38083.0,55909.0,38417.0,,36827.0,39234.0,2.064,0.0,36.5950119,-119.9045766,20097.0,83.0,21.95767195767196,378.0,100.0,
879,93653,83462.0,103013.0,100000.0,121178.0,116528.0,,38438.0,58254.0,213.95,3.618,37.2560313,-119.9090593,43288.0,83.0,6.02322206095791,1378.0,100.0,
880,93654,52642.0,70223.0,54688.0,73411.0,66931.0,,27850.0,41732.0,100.504,0.531,36.6587089,-119.401274,24779.0,4764.0,15.631972699829374,30328.0,99.51437196482478,3.0
881,93656,51830.0,63559.0,51964.0,64161.0,62019.0,,20625.0,32046.0,113.222,0.006,36.4509441,-119.9368187,21022.0,741.0,11.85789726356217,6239.0,99.83997439590334,
882,93657,60689.0,81664.0,67437.0,86924.0,88250.0,,22559.0,38874.0,225.813,7.343,36.8168584,-119.4587018,28472.0,6075.0,16.8501927717527,35872.0,99.49796133470169,1.0
883,93660,39625.0,48970.0,43710.0,50864.0,55188.0,,16023.0,16679.0,48.757,0.0,36.6093391,-120.1651676,17764.0,1238.0,31.57357816883448,3921.0,100.0,0.0
884,93662,43894.0,58573.0,48616.0,63410.0,55965.0,,21211.0,30887.0,77.861,0.213,36.5365732,-119.6386513,23052.0,5940.0,19.674737504554336,29958.0,99.22824682852506,0.0
885,93664,106071.0,107255.0,139688.0,133404.0,140054.0,,51094.0,64092.0,188.123,3.427,37.0498214,-119.1907259,71524.0,14.0,4.861111111111111,288.0,100.0,
886,93665,30844.0,38790.0,,49275.0,,,,,0.523,0.0,36.9633136,-120.6503151,16069.0,65.0,16.83937823834197,386.0,100.0,
887,93666,25990.0,32429.0,30385.0,34742.0,,,11563.0,11202.0,0.212,0.0,36.5462083,-119.3361766,11129.0,256.0,36.36363636363637,704.0,100.0,
888,93667,62446.0,80669.0,102981.0,97498.0,113634.0,,36053.0,36603.0,117.748,0.876,36.9656631,-119.3168354,35574.0,209.0,10.948140387637508,1909.0,100.0,
889,93668,50063.0,77668.0,46250.0,76671.0,,,,,47.569,0.443,36.6576159,-120.2931009,25639.0,104.0,10.146341463414634,1025.0,100.0,
890,93669,,53029.0,68125.0,63692.0,68026.0,,,,7.072,0.778,37.2909091,-119.5483649,17868.0,0.0,0.0,324.0,100.0,
891,93673,46406.0,50421.0,45000.0,49522.0,55714.0,,,30200.0,0.779,0.0,36.4523533,-119.4823811,18942.0,17.0,4.497354497354498,378.0,100.0,
892,93675,57321.0,75896.0,75854.0,83694.0,77479.0,,25755.0,54610.0,99.297,0.062,36.7247235,-119.1927785,30680.0,480.0,9.813943978736456,4891.0,100.0,0.0
893,93701,23356.0,31729.0,23900.0,35090.0,30904.0,,21656.0,24431.0,1.521,0.0,36.749601,-119.7878098,16844.0,3740.0,35.27636295038672,10602.0,100.0,12.0
894,93702,30473.0,43872.0,32920.0,46628.0,40611.0,,17628.0,27033.0,5.17,0.0,36.7394434,-119.7542091,16160.0,15894.0,35.126414427157,45181.0,99.8519271570014,0.0
895,93703,32170.0,46753.0,40768.0,51279.0,52762.0,,20968.0,28659.0,4.761,0.0,36.7688556,-119.762411,18703.0,10420.0,31.96024905683526,32320.0,99.13198171947369,1.0
896,93704,60362.0,79169.0,71917.0,94979.0,87710.0,,34325.0,50791.0,5.397,0.014,36.8003098,-119.8009064,36891.0,5652.0,19.15802318486882,29431.0,99.75933834994238,0.0
897,93705,44509.0,57919.0,44788.0,55830.0,64492.0,,39457.0,51406.0,4.865,0.016,36.787297,-119.8273214,23904.0,10145.0,26.162415865074657,38717.0,99.84526910281868,1.0
898,93706,31854.0,49995.0,37496.0,55841.0,48176.0,71225.0,17005.0,30475.0,158.487,0.101,36.6559047,-119.9202591,18445.0,16229.0,39.08436288322135,41219.0,99.26787563519014,1.0
899,93710,54004.0,65499.0,62331.0,74404.0,77861.0,,33295.0,45983.0,6.173,0.015,36.8241049,-119.7627096,28162.0,7903.0,24.14604338527345,32505.0,99.31255728689275,13.0
900,93711,74979.0,120838.0,95514.0,144899.0,108225.0,,54226.0,75820.0,11.216,0.395,36.8365513,-119.8338493,54582.0,2986.0,7.471911518154292,39884.0,99.8023171433576,13.0
901,93720,91096.0,111026.0,102184.0,126343.0,118573.0,,63842.0,77662.0,10.441,0.087,36.862209,-119.7607933,50852.0,3314.0,6.819350988744161,48228.0,99.24069386999196,30.0
902,93721,28101.0,41858.0,35810.0,54210.0,57853.0,,17482.0,33492.0,2.041,0.0,36.7328084,-119.7838293,17354.0,1625.0,20.30234882558721,5217.0,65.17991004497752,15.0
903,93722,62225.0,79519.0,65590.0,81640.0,76406.0,95528.0,46973.0,61330.0,19.3,0.266,36.7997467,-119.8776203,30034.0,14800.0,17.132207392315973,86151.0,99.7268107469874,3.0
904,93723,86833.0,101621.0,91644.0,106216.0,107796.0,,37404.0,68066.0,41.071,0.045,36.7897564,-119.9525593,33981.0,1496.0,11.355700622438135,13077.0,99.26370122969486,0.0
905,93725,52477.0,66929.0,53218.0,68102.0,64902.0,,27000.0,42603.0,67.001,0.119,36.6272111,-119.731888,21270.0,5273.0,19.84718458295694,26426.0,99.4655224330021,0.0
906,93726,43651.0,54900.0,46551.0,57593.0,67175.0,,30519.0,43663.0,6.381,0.121,36.793666,-119.7597151,22678.0,11673.0,26.061620897521767,44500.0,99.35253404777852,9.0
907,93727,62413.0,82509.0,74236.0,91082.0,90352.0,107323.0,30752.0,44647.0,21.977,0.111,36.7516118,-119.6953972,29041.0,14158.0,17.2288746105919,81479.0,99.15182048286604,4.0
908,93728,38091.0,53747.0,42770.0,59130.0,64839.0,,27760.0,43682.0,3.042,0.0,36.7573019,-119.8182824,27700.0,3812.0,21.30561144645652,17891.0,99.99441090990386,0.0
909,93730,125804.0,172378.0,149865.0,197130.0,154561.0,,50333.0,72963.0,7.869,0.293,36.9060265,-119.751141,71650.0,859.0,6.893507744161785,12427.0,99.72714870395636,13.0
910,93901,72434.0,90784.0,80487.0,100925.0,97321.0,,50357.0,64039.0,9.586,0.0,36.6478557,-121.6303055,38174.0,3432.0,11.634687097430334,29286.0,99.28130720726828,13.0
911,93905,57081.0,71979.0,53980.0,68214.0,65096.0,,35684.0,45039.0,9.24,0.036,36.685068,-121.6059918,18903.0,12155.0,19.25666576892001,63068.0,99.91603428336052,0.0
912,93906,75373.0,95731.0,76628.0,99281.0,87905.0,,47466.0,66142.0,13.26,0.018,36.7226758,-121.6336673,30789.0,6624.0,9.90386196791412,66244.0,99.04460027211698,6.0
913,93907,86380.0,112939.0,92449.0,122354.0,100395.0,,46550.0,59655.0,54.526,0.291,36.7667808,-121.6667222,39557.0,2342.0,9.32176405031046,25104.0,99.92039484158572,0.0
914,93908,143750.0,177083.0,151185.0,184283.0,155329.0,,88667.0,131951.0,240.95,2.995,36.6260439,-121.6021208,71675.0,645.0,4.968035122852962,12962.0,99.83825001925597,3.0
915,93920,46429.0,74310.0,53698.0,92988.0,53393.0,,34911.0,48523.0,158.489,2.825,36.0522456,-121.514405,37209.0,267.0,14.916201117318437,1790.0,100.0,0.0
916,93921,93234.0,124628.0,154365.0,184763.0,154802.0,,51477.0,63535.0,0.952,0.0,36.5536409,-121.9222713,76251.0,23.0,0.9315512353179424,2468.0,99.95949777237747,1.0
917,93923,108424.0,184206.0,158164.0,229712.0,166484.0,,45811.0,75374.0,202.723,0.689,36.4057748,-121.7960177,93915.0,919.0,7.276326207442597,12557.0,99.42201108471892,6.0
918,93924,127813.0,174653.0,152760.0,195327.0,153344.0,,55291.0,117504.0,187.007,0.414,36.4156034,-121.6376512,90354.0,589.0,8.974554319670883,6563.0,100.0,2.0
919,93925,50987.0,73590.0,49844.0,66891.0,50461.0,,,69768.0,49.928,0.092,36.5884824,-121.3992167,22324.0,229.0,16.937869822485208,1352.0,100.0,
920,93926,70057.0,78139.0,71747.0,79033.0,86553.0,,31781.0,37908.0,67.156,0.12,36.5258701,-121.3967349,25629.0,783.0,8.757409685717482,8941.0,100.0,0.0
921,93927,63696.0,73138.0,64975.0,74480.0,77734.0,,31477.0,43960.0,210.117,1.352,36.2755866,-121.3919238,19927.0,2359.0,11.805034279137269,19983.0,100.0,0.0
922,93928,,,,,,,,,38.399,0.038,36.0827387,-121.4707866,24474.0,0.0,0.0,0.0,0.0,
923,93930,57007.0,75623.0,49293.0,66163.0,58673.0,,54184.0,94882.0,343.253,6.01,36.199798,-121.0823084,25964.0,2895.0,17.224965788064498,16746.0,99.6370559885762,0.0
924,93932,75446.0,75953.0,76786.0,73015.0,105288.0,,53828.0,81102.0,75.878,0.044,35.9897549,-121.0643592,50877.0,33.0,8.91891891891892,370.0,100.0,1.0
925,93933,73856.0,92085.0,85512.0,104398.0,107799.0,,45278.0,63577.0,10.676,0.039,36.6769665,-121.7814506,39911.0,2932.0,10.780600801558997,26983.0,99.21314850902674,3.0
926,93940,85765.0,121753.0,120170.0,159011.0,133844.0,,63966.0,81850.0,35.142,10.978,36.5622513,-121.8056041,65719.0,3152.0,10.002221305492972,30077.0,95.44315044584776,12.0
927,93943,,,,,,,,,0.203,0.017,36.5976485,-121.8733103,,0.0,0.0,6.0,50.0,
928,93950,89088.0,115489.0,125690.0,147270.0,143171.0,,60830.0,71833.0,2.808,0.006,36.6191012,-121.925439,64346.0,1058.0,7.007550668962777,14642.0,96.97973241488938,2.0
929,93953,143750.0,201769.0,190368.0,247405.0,206042.0,,86983.0,103365.0,8.099,0.057,36.5874412,-121.9448163,119263.0,123.0,3.600702576112412,3343.0,97.86299765807962,3.0
930,93954,56111.0,61737.0,47125.0,58531.0,66500.0,,57813.0,48711.0,59.677,0.034,36.1729751,-120.9026824,15213.0,112.0,22.35528942115769,501.0,100.0,
931,93955,68772.0,86464.0,76303.0,92487.0,92748.0,,40354.0,64705.0,26.301,0.632,36.6147893,-121.7880224,33505.0,4039.0,12.385771235817234,31780.0,97.45476847592764,4.0
932,93960,65108.0,78757.0,65791.0,81082.0,75852.0,,26172.0,49973.0,174.129,4.838,36.4056248,-121.3230545,18729.0,3592.0,13.795752198794023,19236.0,73.87947920267312,1.0
933,93962,,155031.0,,136551.0,,,,,0.122,0.0,36.6247156,-121.646487,82387.0,0.0,0.0,198.0,100.0,0.0
934,94002,159599.0,203958.0,211207.0,247735.0,226724.0,,81080.0,97588.0,5.624,0.009,37.5134466,-122.2968238,92721.0,1906.0,6.833255655540817,27682.0,99.24353780518408,6.0
935,94005,114583.0,218803.0,152583.0,195524.0,168333.0,,97969.0,245104.0,4.58,0.173,37.6888257,-122.4089346,101760.0,234.0,4.920100925147183,4756.0,100.0,0.0
936,94010,158316.0,264264.0,212857.0,328767.0,234423.0,,81347.0,115630.0,15.12,0.875,37.5719177,-122.3750285,111467.0,2005.0,4.613649960881771,43142.0,99.27286115329744,24.0
937,94014,98879.0,117505.0,104125.0,123053.0,120179.0,,53958.0,77099.0,6.391,0.0,37.6906862,-122.4477376,43218.0,3387.0,7.310440094105458,46075.0,99.44745418834042,1.0
938,94015,100208.0,123675.0,111936.0,133641.0,124681.0,,62184.0,80035.0,5.656,0.0,37.681313,-122.4808519,48549.0,4691.0,7.203071017274472,64679.0,99.3151631477927,33.0
939,94019,140460.0,199287.0,169226.0,221280.0,190461.0,,89511.0,122900.0,59.728,0.553,37.4556657,-122.4079659,79767.0,1071.0,7.011456628477905,15275.0,100.0,4.0
940,94020,183642.0,206700.0,218125.0,225274.0,223750.0,,152284.0,132560.0,41.97,0.022,37.2689766,-122.221545,112724.0,65.0,3.2019704433497536,2023.0,99.65517241379312,0.0
941,94021,246133.0,474159.0,,,,,178295.0,636239.0,10.965,0.0,37.2503449,-122.2496358,160867.0,0.0,0.0,123.0,100.0,
942,94022,,359982.0,,407028.0,,,99185.0,177126.0,17.689,0.0,37.3553597,-122.1449354,149472.0,556.0,2.77279074406543,19939.0,99.43646519050468,21.0
943,94024,247604.0,347690.0,,379920.0,,,97647.0,128051.0,8.273,0.0,37.3503883,-122.0986856,143267.0,686.0,2.853458674763945,23915.0,99.47589534545152,16.0
944,94025,169352.0,252939.0,204557.0,299131.0,246895.0,,92935.0,149082.0,8.365,0.001,37.451252,-122.1823426,116072.0,2193.0,5.346563619962454,40732.0,99.30516615062048,38.0
945,94027,,482454.0,,496338.0,,,109702.0,320720.0,5.027,0.032,37.4570721,-122.2010583,187421.0,260.0,3.6404368524222903,7142.0,100.0,3.0
946,94028,221667.0,354021.0,,418180.0,,,110938.0,148395.0,17.321,0.088,37.3748829,-122.2126745,157655.0,213.0,3.092334494773519,6853.0,99.49186991869918,3.0
947,94030,126319.0,163425.0,138584.0,183834.0,159052.0,,59375.0,103940.0,3.374,0.0,37.5997105,-122.4033001,71386.0,1442.0,6.317634173055859,22668.0,99.31215772179628,1.0
948,94037,167888.0,210671.0,205845.0,236873.0,206884.0,,81528.0,111027.0,5.502,0.0,37.5533007,-122.4958343,99498.0,107.0,4.039260098150246,2649.0,100.0,1.0
949,94038,110448.0,155565.0,150673.0,185657.0,152684.0,,72250.0,75537.0,5.938,0.002,37.5357201,-122.473676,53619.0,160.0,5.055292259083728,3044.0,96.17693522906794,0.0
950,94040,139717.0,199021.0,178664.0,249100.0,205641.0,,105833.0,130953.0,3.66,0.0,37.3802721,-122.0852214,108209.0,2121.0,5.946673395575743,35505.0,99.54579863739592,26.0
951,94041,149291.0,194946.0,175547.0,230422.0,201250.0,,127321.0,149765.0,1.591,0.0,37.388239,-122.0753507,94848.0,1105.0,7.259230061752726,15156.0,99.5664170279858,4.0
952,94043,145994.0,189539.0,181618.0,220890.0,192109.0,,102661.0,143627.0,8.458,0.0,37.4119135,-122.0689193,96072.0,1259.0,3.853688399142945,32516.0,99.52861952861952,5.0
953,94044,130327.0,147807.0,144953.0,164009.0,162961.0,,77456.0,102233.0,15.088,0.009,37.6065981,-122.4772305,66530.0,2097.0,5.5095767320879645,37936.0,99.67157983237436,1.0
954,94060,113056.0,186177.0,124688.0,236303.0,170733.0,,97361.0,100807.0,73.452,0.335,37.2471373,-122.273493,40032.0,414.0,31.554878048780488,1312.0,100.0,0.0
955,94061,119370.0,165799.0,135385.0,184369.0,164254.0,,77331.0,108314.0,3.861,0.002,37.4611469,-122.2369482,71376.0,1750.0,4.661818375556089,37459.0,99.78688830283173,5.0
956,94062,184479.0,268313.0,225684.0,313008.0,243214.0,,102308.0,142461.0,64.664,1.002,37.4225313,-122.2858204,127625.0,1399.0,5.273076778108628,26464.0,99.74746522935436,10.0
957,94063,80313.0,127719.0,74068.0,127047.0,104390.0,,86806.0,121592.0,6.502,0.659,37.493306,-122.1956057,52233.0,3844.0,11.043755566409056,34102.0,97.97454535007326,20.0
958,94065,173760.0,217160.0,202731.0,254148.0,211111.0,,123458.0,144320.0,2.294,0.794,37.5334175,-122.2495576,104750.0,493.0,4.254401104590956,11588.0,100.0,4.0
959,94066,112933.0,137476.0,129383.0,153637.0,143646.0,,74311.0,91226.0,6.06,0.0,37.625389,-122.4323558,57851.0,2426.0,5.593857363554613,43093.0,99.36360072863106,1.0
960,94070,190872.0,254809.0,233442.0,291149.0,,,105042.0,145504.0,6.121,0.001,37.4964691,-122.2725564,113661.0,929.0,2.96691364333163,31284.0,99.9105774144098,9.0
961,94074,167813.0,295655.0,168750.0,331819.0,168750.0,,,,23.123,0.026,37.3317145,-122.3414658,109686.0,0.0,0.0,151.0,100.0,
962,94080,106352.0,140295.0,114081.0,139610.0,134503.0,,75981.0,132148.0,10.178,1.271,37.6551745,-122.4183842,57924.0,4428.0,6.682563158371314,66213.0,99.92605113036127,10.0
963,94085,150915.0,184672.0,139519.0,183382.0,161733.0,,159250.0,180413.0,3.513,0.0,37.3886171,-122.0179326,85066.0,1859.0,8.084014611236737,22941.0,99.76082797008176,0.0
964,94086,145103.0,179331.0,157402.0,191861.0,171825.0,,121822.0,151061.0,4.367,0.0,37.3716335,-122.0232017,89989.0,2624.0,5.331491151431416,49205.0,99.97561818070992,21.0
965,94087,168228.0,219732.0,189877.0,243253.0,209368.0,,92078.0,133155.0,6.591,0.0,37.3516149,-122.0366796,95310.0,2367.0,4.017788943017671,58224.0,98.8304788416818,10.0
966,94089,130164.0,169449.0,137857.0,168678.0,155830.0,,115573.0,164030.0,6.085,0.004,37.4124017,-122.0156049,77778.0,1300.0,5.544419328698767,23447.0,100.0,2.0
967,94102,53539.0,99235.0,76662.0,135350.0,77039.0,,41518.0,85855.0,0.662,0.0,37.7795621,-122.4192928,66147.0,6735.0,19.764063738005103,33815.0,99.23115297708132,3.0
968,94103,87587.0,131159.0,107222.0,151313.0,137933.0,,72275.0,117098.0,1.374,0.0,37.7729833,-122.411343,83947.0,6012.0,18.55555555555556,32166.0,99.27777777777776,5.0
969,94104,56944.0,159164.0,,205396.0,56111.0,,,134174.0,0.078,0.0,37.7914115,-122.4021291,73393.0,110.0,19.748653500897667,557.0,100.0,3.0
970,94105,,335851.0,,439613.0,,,203002.0,264458.0,0.493,0.57,37.7915753,-122.3937328,196978.0,678.0,4.940970703979012,13722.0,100.0,2.0
971,94107,166430.0,212666.0,206667.0,238460.0,226643.0,,150604.0,191864.0,1.826,0.283,37.7585472,-122.3995401,116768.0,2388.0,7.870797626895188,30331.0,99.97033618984838,16.0
