Zipcode,Population,Per Capita Income,Poverty Count,Poverty Rate,Insurance coverage status,Coverage Rate
93277,54127.0,32555.0,6544.0,12.090084431060284,53682.0,99.17785947863358
93280,27356.0,16710.0,4861.0,17.76941073256324,23031.0,84.18994004971488
93283,2416.0,27562.0,903.0,37.37582781456954,2416.0,100.0
93285,2465.0,30099.0,631.0,25.59837728194726,2465.0,100.0
93286,10418.0,19925.0,2620.0,25.148780956037626,10418.0,100.0
93287,119.0,37565.0,9.0,7.563025210084033,119.0,100.0
93291,61439.0,31062.0,8058.0,13.115447842575563,59610.0,97.02306352642458
93292,44759.0,34172.0,5636.0,12.591880962487991,44435.0,99.27612323778457
93301,13672.0,27815.0,5174.0,37.84376828554711,13302.0,97.29373902867174
93304,50158.0,21660.0,12963.0,25.844331911160733,49901.0,99.48761912356952
93305,36783.0,17246.0,12279.0,33.38226898295408,36564.0,99.40461626294756
93306,74769.0,28637.0,14100.0,18.85808289531758,74438.0,99.5573031604007
93307,89651.0,17370.0,23805.0,26.552966503441123,89619.0,99.9643060311653
93308,55150.0,28146.0,11681.0,21.180417044424296,53977.0,97.8730734360834
93309,62828.0,28617.0,10634.0,16.925574584580122,62469.0,99.4285987139492
93311,50535.0,49643.0,3767.0,7.454239635895914,50396.0,99.72494310873653
93312,59616.0,40516.0,5359.0,8.989197530864198,59382.0,99.60748792270532
93313,59924.0,30096.0,5684.0,9.485348107602963,59805.0,99.80141512582604
93314,34156.0,51556.0,2477.0,7.252020142873873,34147.0,99.97365031034079
93401,28773.0,56704.0,4209.0,14.628297362110311,28555.0,99.2423452542314
93402,15572.0,44378.0,1444.0,9.273054199845877,15554.0,99.88440791163627
93405,24991.0,30089.0,10627.0,42.52330839102077,24067.0,96.3026689608259
93410,6523.0,5146.0,0.0,0.0,6523.0,100.0
93420,32126.0,48227.0,1984.0,6.175683247214095,31977.0,99.53620120774451
93422,33781.0,59764.0,2864.0,8.478138598620527,33608.0,99.48787780113081
93424,1174.0,118659.0,147.0,12.52129471890971,1174.0,100.0
93426,1566.0,45090.0,169.0,10.79182630906769,1473.0,94.06130268199233
93427,5980.0,49846.0,222.0,3.7123745819397995,5969.0,99.81605351170569
93428,6056.0,54008.0,517.0,8.536988110964334,5986.0,98.8441215323646
93429,64.0,30394.0,11.0,17.1875,64.0,100.0
93430,2941.0,51463.0,287.0,9.758585515130909,2941.0,100.0
93432,1434.0,51781.0,108.0,7.531380753138075,1434.0,100.0
93433,12755.0,40190.0,1350.0,10.584084672677381,12748.0,99.94511956095648
93434,8272.0,20314.0,2260.0,27.321083172147002,8272.0,100.0
93436,55591.0,31496.0,7657.0,13.773812307747656,52298.0,94.07637927002573
93437,3681.0,28326.0,58.0,1.5756587883727249,2280.0,61.939690301548495
93440,846.0,47115.0,39.0,4.609929078014185,846.0,100.0
93441,1085.0,68825.0,101.0,9.308755760368664,1080.0,99.53917050691244
93442,11399.0,50587.0,1140.0,10.000877269935959,11209.0,98.33318712167734
93444,22079.0,44902.0,1519.0,6.879840572489696,22078.0,99.99547080936637
93445,6912.0,36294.0,979.0,14.163773148148149,6912.0,100.0
93446,45720.0,47219.0,4413.0,9.652230971128608,44902.0,98.2108486439195
93449,8050.0,71752.0,632.0,7.850931677018633,8050.0,100.0
93450,830.0,26204.0,131.0,15.783132530120483,830.0,100.0
93451,4751.0,31930.0,945.0,19.89054935802989,4742.0,99.81056619659019
93452,307.0,34805.0,0.0,0.0,307.0,100.0
93453,2096.0,63353.0,132.0,6.297709923664122,2096.0,100.0
93454,41110.0,27980.0,4686.0,11.398686450985162,40864.0,99.40160544879592
93455,44186.0,45670.0,2716.0,6.146743312361381,43837.0,99.21015706332322
93458,59789.0,20755.0,9516.0,15.915971165264514,59631.0,99.73573734298951
93460,6280.0,80172.0,776.0,12.356687898089172,6279.0,99.98407643312102
93461,1369.0,28088.0,86.0,6.281957633308985,1369.0,100.0
93463,8059.0,68208.0,532.0,6.601315299664971,7999.0,99.25549075567689
93465,9829.0,53338.0,351.0,3.5710652151795705,9740.0,99.09451622749008
93501,5404.0,23915.0,1496.0,27.68319763138416,5404.0,100.0
93505,14952.0,22946.0,2998.0,20.05082932049224,12827.0,85.78785446762974
93510,7397.0,47832.0,834.0,11.274841151818304,7290.0,98.55346762200892
93512,313.0,32303.0,31.0,9.904153354632587,313.0,100.0
93513,1649.0,39309.0,159.0,9.642207398423286,1649.0,100.0
93514,14692.0,38110.0,1766.0,12.020147018785734,14416.0,98.12142662673564
93516,2583.0,36417.0,678.0,26.24854819976771,2583.0,100.0
93517,587.0,40333.0,35.0,5.9625212947189095,489.0,83.30494037478705
93518,894.0,34438.0,120.0,13.422818791946309,894.0,100.0
93519,0.0,-666666666.0,0.0,,0.0,
93522,86.0,25884.0,0.0,0.0,86.0,100.0
93523,3867.0,26086.0,337.0,8.714765968450996,3112.0,80.47582104990948
93524,93.0,22208.0,0.0,0.0,0.0,0.0
93526,855.0,28457.0,65.0,7.60233918128655,810.0,94.73684210526316
93527,1734.0,38150.0,280.0,16.147635524798154,1728.0,99.65397923875433
93528,94.0,9224.0,45.0,47.87234042553192,94.0,100.0
93529,302.0,68901.0,30.0,9.933774834437086,302.0,100.0
93530,28.0,47750.0,16.0,57.142857142857146,28.0,100.0
93531,425.0,53831.0,0.0,0.0,425.0,100.0
93532,2768.0,37950.0,119.0,4.2991329479768785,2685.0,97.0014450867052
93534,42515.0,25178.0,9131.0,21.477125720334,41888.0,98.52522639068565
93535,80905.0,22547.0,15062.0,18.61689635992831,80832.0,99.90977071874421
93536,72131.0,37692.0,8470.0,11.742524018799129,68215.0,94.57098889520456
93541,817.0,32123.0,0.0,0.0,817.0,100.0
93543,12745.0,21894.0,2200.0,17.26167124362495,12745.0,100.0
93544,1427.0,32358.0,295.0,20.672740014015417,1427.0,100.0
93545,1342.0,28598.0,130.0,9.687034277198212,1288.0,95.97615499254843
93546,8689.0,46031.0,992.0,11.416733801358038,8689.0,100.0
93549,254.0,43421.0,0.0,0.0,254.0,100.0
93550,81501.0,21615.0,15955.0,19.57644691476178,81390.0,99.86380535208157
93551,54478.0,41185.0,3541.0,6.4998715077646025,54415.0,99.884356988142
93552,43371.0,25617.0,5494.0,12.667450600631758,43371.0,100.0
93553,1136.0,42533.0,206.0,18.133802816901408,1136.0,100.0
93554,65.0,18849.0,0.0,0.0,65.0,100.0
93555,33490.0,40401.0,3805.0,11.361600477754553,32813.0,97.97850104508808
93558,17.0,,17.0,100.0,17.0,100.0
93560,21300.0,29788.0,3079.0,14.455399061032864,20832.0,97.80281690140845
93561,31060.0,40552.0,2716.0,8.74436574372183,30915.0,99.5331616226658
93562,1867.0,24226.0,377.0,20.192822710230317,1858.0,99.51794322442422
93563,222.0,30231.0,0.0,0.0,150.0,67.56756756756756
93591,7340.0,21056.0,818.0,11.14441416893733,7329.0,99.85013623978202
93601,1206.0,43022.0,82.0,6.799336650082918,1196.0,99.17081260364843
93602,3038.0,35654.0,305.0,10.039499670836076,3038.0,100.0
93603,249.0,35803.0,68.0,27.309236947791163,249.0,100.0
93604,366.0,63382.0,65.0,17.759562841530055,366.0,100.0
93605,97.0,28591.0,22.0,22.68041237113402,97.0,100.0
93606,1129.0,15089.0,420.0,37.20106288751107,1129.0,100.0
93608,1018.0,17157.0,298.0,29.273084479371317,1018.0,100.0
93609,4889.0,22209.0,729.0,14.911024749437512,4889.0,100.0
93610,23795.0,22324.0,3023.0,12.704349653288507,18105.0,76.0874133221265
93611,46620.0,45874.0,2436.0,5.225225225225225,46352.0,99.42513942513942
93612,37138.0,29958.0,5358.0,14.427271258549196,37086.0,99.8599816899133
93614,11760.0,38175.0,847.0,7.2023809523809526,11689.0,99.39625850340136
93615,5767.0,18814.0,1257.0,21.796427952141496,5726.0,99.28905843592855
93616,2163.0,18826.0,634.0,29.311141932501155,2163.0,100.0
93618,32334.0,20930.0,8785.0,27.16954289602276,32216.0,99.635059070947
93619,50848.0,49548.0,3089.0,6.074968533668974,50609.0,99.52997168030208
93620,9363.0,24456.0,1442.0,15.40104667307487,9338.0,99.73299156253337
93621,173.0,68903.0,8.0,4.624277456647399,173.0,100.0
93622,9419.0,14962.0,3984.0,42.297483809321584,9419.0,100.0
93623,4.0,13800.0,3.0,75.0,4.0,100.0
93624,892.0,13667.0,232.0,26.00896860986547,892.0,100.0
93625,8396.0,26669.0,1602.0,19.08051453072892,8299.0,98.84468794664126
93626,2583.0,62701.0,95.0,3.6778939217963607,2583.0,100.0
93627,196.0,17132.0,0.0,0.0,196.0,100.0
93628,310.0,37761.0,0.0,0.0,310.0,100.0
93630,20272.0,22153.0,3946.0,19.46527229676401,20267.0,99.97533543804262
93631,16588.0,32391.0,1447.0,8.723173378345793,16497.0,99.45141065830721
93633,26.0,,0.0,0.0,26.0,100.0
93634,29.0,24486.0,10.0,34.48275862068966,29.0,100.0
93635,47683.0,25119.0,7188.0,15.074554872805821,47589.0,99.8028647526372
93636,13447.0,45100.0,1079.0,8.024094593589648,13440.0,99.94794377928163
93637,41324.0,28158.0,8251.0,19.96660536250121,41284.0,99.90320394927888
93638,51724.0,20057.0,14931.0,28.866676977805273,50929.0,98.4629959013224
93640,14162.0,12183.0,4435.0,31.316198277079508,13180.0,93.06595113684507
93641,216.0,36120.0,82.0,37.96296296296296,174.0,80.55555555555556
93643,3115.0,32342.0,647.0,20.770465489566615,3115.0,100.0
93644,7169.0,44308.0,1098.0,15.315943646254707,7108.0,99.14911424187474
93645,897.0,21672.0,0.0,0.0,897.0,100.0
93646,10157.0,14312.0,4503.0,44.333956877030616,10157.0,100.0
93647,11828.0,16025.0,3877.0,32.77815353398715,11828.0,100.0
93648,15370.0,17906.0,4011.0,26.09629147690306,15360.0,99.93493819128172
93650,2844.0,17286.0,819.0,28.79746835443038,2844.0,100.0
93651,1580.0,42005.0,13.0,0.8227848101265823,1580.0,100.0
93652,378.0,20097.0,83.0,21.95767195767196,378.0,100.0
93653,1378.0,43288.0,83.0,6.02322206095791,1378.0,100.0
93654,30476.0,24779.0,4764.0,15.631972699829374,30328.0,99.51437196482478
93656,6249.0,21022.0,741.0,11.85789726356217,6239.0,99.83997439590334
93657,36053.0,28472.0,6075.0,16.8501927717527,35872.0,99.49796133470169
93660,3921.0,17764.0,1238.0,31.57357816883448,3921.0,100.0
93662,30191.0,23052.0,5940.0,19.674737504554336,29958.0,99.22824682852506
93664,288.0,71524.0,14.0,4.861111111111111,288.0,100.0
93665,386.0,16069.0,65.0,16.83937823834197,386.0,100.0
93666,704.0,11129.0,256.0,36.36363636363637,704.0,100.0
93667,1909.0,35574.0,209.0,10.948140387637507,1909.0,100.0
93668,1025.0,25639.0,104.0,10.146341463414634,1025.0,100.0
93669,324.0,17868.0,0.0,0.0,324.0,100.0
93673,378.0,18942.0,17.0,4.497354497354498,378.0,100.0
93675,4891.0,30680.0,480.0,9.813943978736456,4891.0,100.0
93701,10602.0,16844.0,3740.0,35.27636295038672,10602.0,100.0
93702,45248.0,16160.0,15894.0,35.126414427157,45181.0,99.85192715700141
93703,32603.0,18703.0,10420.0,31.96024905683526,32320.0,99.13198171947367
93704,29502.0,36891.0,5652.0,19.15802318486882,29431.0,99.75933834994238
93705,38777.0,23904.0,10145.0,26.162415865074657,38717.0,99.84526910281868
93706,41523.0,18445.0,16229.0,39.084362883221345,41219.0,99.26787563519014
93710,32730.0,28162.0,7903.0,24.14604338527345,32505.0,99.31255728689275
93711,39963.0,54582.0,2986.0,7.471911518154292,39884.0,99.80231714335761
93720,48597.0,50852.0,3314.0,6.819350988744161,48228.0,99.24069386999197
93721,8004.0,17354.0,1625.0,20.302348825587206,5217.0,65.17991004497752
93722,86387.0,30034.0,14800.0,17.132207392315973,86151.0,99.7268107469874
93723,13174.0,33981.0,1496.0,11.355700622438135,13077.0,99.26370122969486
93725,26568.0,21270.0,5273.0,19.84718458295694,26426.0,99.4655224330021
93726,44790.0,22678.0,11673.0,26.061620897521767,44500.0,99.35253404777852
93727,82176.0,29041.0,14158.0,17.2288746105919,81479.0,99.15182048286604
93728,17892.0,27700.0,3812.0,21.305611446456517,17891.0,99.99441090990386
93730,12461.0,71650.0,859.0,6.893507744161785,12427.0,99.72714870395635
93901,29498.0,38174.0,3432.0,11.634687097430334,29286.0,99.28130720726828
93905,63121.0,18903.0,12155.0,19.256665768920012,63068.0,99.91603428336053
93906,66883.0,30789.0,6624.0,9.90386196791412,66244.0,99.04460027211698
93907,25124.0,39557.0,2342.0,9.32176405031046,25104.0,99.92039484158573
93908,12983.0,71675.0,645.0,4.968035122852962,12962.0,99.83825001925595
93920,1790.0,37209.0,267.0,14.916201117318435,1790.0,100.0
93921,2469.0,76251.0,23.0,0.9315512353179425,2468.0,99.95949777237747
93923,12630.0,93915.0,919.0,7.276326207442597,12557.0,99.42201108471892
93924,6563.0,90354.0,589.0,8.974554319670883,6563.0,100.0
93925,1352.0,22324.0,229.0,16.937869822485208,1352.0,100.0
93926,8941.0,25629.0,783.0,8.757409685717482,8941.0,100.0
93927,19983.0,19927.0,2359.0,11.805034279137267,19983.0,100.0
93928,1040.0,24474.0,0.0,0.0,0.0,0.0
93930,16807.0,25964.0,2895.0,17.224965788064498,16746.0,99.6370559885762
93932,370.0,50877.0,33.0,8.91891891891892,370.0,100.0
93933,27197.0,39911.0,2932.0,10.780600801558995,26983.0,99.21314850902674
93940,31513.0,65719.0,3152.0,10.002221305492972,30077.0,95.44315044584775
93943,12.0,,0.0,0.0,6.0,50.0
93950,15098.0,64346.0,1058.0,7.007550668962777,14642.0,96.97973241488938
93953,3416.0,119263.0,123.0,3.600702576112412,3343.0,97.86299765807962
93954,501.0,15213.0,112.0,22.355289421157686,501.0,100.0
93955,32610.0,33505.0,4039.0,12.385771235817234,31780.0,97.45476847592764
93960,26037.0,18729.0,3592.0,13.795752198794023,19236.0,73.87947920267312
93962,198.0,82387.0,0.0,0.0,198.0,100.0
94002,27893.0,92721.0,1906.0,6.833255655540817,27682.0,99.24353780518409
94005,4756.0,101760.0,234.0,4.920100925147183,4756.0,100.0
94010,43458.0,111467.0,2005.0,4.613649960881771,43142.0,99.27286115329744
94014,46331.0,43218.0,3387.0,7.310440094105458,46075.0,99.44745418834042
94015,65125.0,48549.0,4691.0,7.203071017274472,64679.0,99.3151631477927
94019,15275.0,79767.0,1071.0,7.011456628477905,15275.0,100.0
94020,2030.0,112724.0,65.0,3.2019704433497536,2023.0,99.65517241379311
94021,123.0,160867.0,0.0,0.0,123.0,100.0
94022,20052.0,149472.0,556.0,2.77279074406543,19939.0,99.43646519050469
94024,24041.0,143267.0,686.0,2.853458674763945,23915.0,99.47589534545152
94025,41017.0,116072.0,2193.0,5.346563619962454,40732.0,99.30516615062048
94027,7142.0,187421.0,260.0,3.6404368524222908,7142.0,100.0
94028,6888.0,157655.0,213.0,3.092334494773519,6853.0,99.49186991869918
94030,22825.0,71386.0,1442.0,6.317634173055859,22668.0,99.31215772179628
94037,2649.0,99498.0,107.0,4.039260098150246,2649.0,100.0
94038,3165.0,53619.0,160.0,5.055292259083728,3044.0,96.17693522906794
94040,35667.0,108209.0,2121.0,5.9466733955757425,35505.0,99.54579863739592
94041,15222.0,94848.0,1105.0,7.259230061752726,15156.0,99.5664170279858
94043,32670.0,96072.0,1259.0,3.8536883991429445,32516.0,99.52861952861953
94044,38061.0,66530.0,2097.0,5.5095767320879645,37936.0,99.67157983237435
94060,1312.0,40032.0,414.0,31.554878048780488,1312.0,100.0
94061,37539.0,71376.0,1750.0,4.661818375556089,37459.0,99.78688830283173
94062,26531.0,127625.0,1399.0,5.273076778108628,26464.0,99.74746522935435
94063,34807.0,52233.0,3844.0,11.043755566409056,34102.0,97.97454535007326
94065,11588.0,104750.0,493.0,4.254401104590956,11588.0,100.0
94066,43369.0,57851.0,2426.0,5.593857363554613,43093.0,99.36360072863106
94070,31312.0,113661.0,929.0,2.96691364333163,31284.0,99.91057741440981
94074,151.0,109686.0,0.0,0.0,151.0,100.0
94080,66262.0,57924.0,4428.0,6.682563158371314,66213.0,99.92605113036129
94085,22996.0,85066.0,1859.0,8.084014611236737,22941.0,99.76082797008175
94086,49217.0,89989.0,2624.0,5.331491151431416,49205.0,99.97561818070992
94087,58913.0,95310.0,2367.0,4.0177889430176705,58224.0,98.8304788416818
94089,23447.0,77778.0,1300.0,5.544419328698767,23447.0,100.0
94102,34077.0,66147.0,6735.0,19.764063738005106,33815.0,99.23115297708132
94103,32400.0,83947.0,6012.0,18.555555555555557,32166.0,99.27777777777777
94104,557.0,73393.0,110.0,19.748653500897667,557.0,100.0
94105,13722.0,196978.0,678.0,4.940970703979012,13722.0,100.0
94107,30340.0,116768.0,2388.0,7.870797626895188,30331.0,99.97033618984838
94108,12070.0,63658.0,2217.0,18.367854183927093,12070.0,100.0
94109,56333.0,98574.0,7398.0,13.132622086521222,56161.0,99.6946727495429
94110,69679.0,90333.0,6983.0,10.021670804690078,69258.0,99.39580074340905
94111,4468.0,122171.0,557.0,12.46642793196061,4468.0,100.0
94112,80880.0,49165.0,7165.0,8.858803165182987,80374.0,99.37438180019782
94114,33858.0,130271.0,1830.0,5.4049264575580365,33791.0,99.80211471439542
94115,33299.0,112352.0,4304.0,12.925313072464638,32860.0,98.68164209135409
94116,43903.0,72233.0,2812.0,6.405029269070451,43717.0,99.57633874678268
94117,39496.0,111352.0,3118.0,7.894470326108973,39212.0,99.28093984200932
94118,40108.0,98949.0,2530.0,6.307968485090257,39999.0,99.72823376882417
94121,43304.0,79208.0,3886.0,8.97376685756512,43101.0,99.53122113430629
94122,59453.0,70250.0,4587.0,7.71533816628261,59392.0,99.89739794459489
94123,24721.0,159220.0,1104.0,4.465838760567938,24671.0,99.79774280975688
94124,37347.0,35432.0,6056.0,16.2154925429084,37329.0,99.95180335769942
94127,21184.0,100120.0,1009.0,4.763028700906345,20195.0,95.33138217522658
94128,0.0,-666666666.0,0.0,,0.0,
94129,3952.0,93377.0,95.0,2.4038461538461537,3951.0,99.9746963562753
94130,3136.0,35986.0,1217.0,38.807397959183675,3128.0,99.74489795918367
94131,28705.0,115980.0,1555.0,5.417174708238983,28697.0,99.97213029089009
94132,27641.0,59252.0,3786.0,13.697044245866648,27569.0,99.73951738359683
94133,25460.0,72350.0,4229.0,16.610369206598588,25452.0,99.96857816182246
94134,40738.0,45265.0,4727.0,11.603416957140753,40654.0,99.7938043104718
94158,10205.0,111455.0,761.0,7.4571288584027435,10205.0,100.0
94301,17259.0,139099.0,680.0,3.9399733472391216,17011.0,98.56306854394809
94303,47989.0,65697.0,3964.0,8.260226301860843,47937.0,99.89164183458709
94304,4489.0,116734.0,273.0,6.081532635330809,4253.0,94.74270438850523
94305,17279.0,40920.0,1508.0,8.727356907228428,17250.0,99.83216621332252
94306,27785.0,108412.0,1872.0,6.737448263451503,27737.0,99.82724491632176
94401,35392.0,58578.0,3428.0,9.685804701627486,35283.0,99.69202079566004
94402,26150.0,102369.0,1462.0,5.590822179732314,26059.0,99.65200764818356
94403,43858.0,84786.0,2639.0,6.017146244698801,43684.0,99.60326508276711
94404,36397.0,91624.0,1410.0,3.8739456548616644,36263.0,99.63183778882875
94501,63340.0,66005.0,5098.0,8.048626460372592,62079.0,98.00915693084939
94502,14225.0,77547.0,355.0,2.4956063268892796,14145.0,99.43760984182776
94503,21791.0,41861.0,1644.0,7.544399063833692,21781.0,99.95410949474554
94505,15445.0,62223.0,941.0,6.092586597604403,15445.0,100.0
94506,26947.0,114027.0,1485.0,5.510817530708428,26857.0,99.66601105874494
94507,14503.0,134845.0,521.0,3.5923602013376543,14489.0,99.9034682479487
94508,3406.0,47488.0,301.0,8.837345860246623,3406.0,100.0
94509,70889.0,34259.0,10319.0,14.556560256175148,70662.0,99.67978106617387
94510,27223.0,60924.0,1516.0,5.568820482680087,27172.0,99.81265841384123
94511,1993.0,47884.0,354.0,17.762167586552934,1993.0,100.0
94512,57.0,,57.0,100.0,57.0,100.0
94513,67580.0,53474.0,4557.0,6.743119266055046,67547.0,99.95116898490677
94514,2023.0,32214.0,218.0,10.776075135936727,2010.0,99.35739001482946
94515,7024.0,69968.0,456.0,6.492027334851937,6993.0,99.55865603644646
94516,212.0,53549.0,9.0,4.245283018867925,212.0,100.0
94517,12349.0,71978.0,370.0,2.996194023807596,12295.0,99.56271762895781
94518,28287.0,51847.0,2747.0,9.711174744582317,27981.0,98.91823098950047
94519,20162.0,51403.0,1718.0,8.520980061501835,20058.0,99.48417815692888
94520,36699.0,37388.0,4570.0,12.452655385705333,36550.0,99.59399438676803
94521,41092.0,55235.0,2491.0,6.062007203348584,40899.0,99.5303222038353
94523,34964.0,64572.0,2230.0,6.377988788468139,34638.0,99.06761240132708
94525,3599.0,57389.0,428.0,11.89219227563212,3599.0,100.0
94526,33396.0,94411.0,1243.0,3.7220026350461133,33351.0,99.86525332375135
94528,726.0,119948.0,124.0,17.079889807162534,726.0,100.0
94530,26483.0,66901.0,2336.0,8.820752935845636,26438.0,99.83007967375298
94531,44115.0,42729.0,3510.0,7.956477388643319,44001.0,99.7415844950697
94533,78129.0,35228.0,9054.0,11.588526667434627,76929.0,98.46407863917368
94534,41395.0,54443.0,1987.0,4.800096630027781,41053.0,99.17381326247131
94535,3873.0,25858.0,130.0,3.356571133488252,2624.0,67.75109734056286
94536,71445.0,64478.0,5401.0,7.5596612779060814,71263.0,99.74525859052417
94538,66215.0,58699.0,3277.0,4.949029676055274,65731.0,99.26904779883712
94539,53464.0,80720.0,1965.0,3.675370342660482,53443.0,99.9607212329792
94541,67401.0,41827.0,7332.0,10.87817688164864,66516.0,98.68696310143767
94542,16188.0,57706.0,1105.0,6.82604398319743,16188.0,100.0
94544,77712.0,39718.0,6954.0,8.948424953675108,77292.0,99.45954292773317
94545,33700.0,41321.0,2903.0,8.614243323442137,33464.0,99.29970326409496
94546,45761.0,51886.0,3387.0,7.401499093114224,45392.0,99.19363650269881
94547,26041.0,52818.0,1221.0,4.688760032256826,26016.0,99.90399754233708
94548,598.0,58519.0,16.0,2.6755852842809364,598.0,100.0
94549,28456.0,110583.0,1321.0,4.642254709024459,28365.0,99.68020804048355
94550,49463.0,78209.0,1670.0,3.3762610436083538,49137.0,99.34092149687645
94551,40025.0,56816.0,2143.0,5.3541536539662715,40001.0,99.94003747657715
94552,14948.0,80355.0,759.0,5.077602354830078,14910.0,99.74578538934975
94553,49062.0,58883.0,3088.0,6.294076882312177,48593.0,99.04406669112551
94555,37671.0,75147.0,1471.0,3.9048605027740173,37666.0,99.98672719067717
94556,15959.0,93747.0,1155.0,7.237295569897864,15919.0,99.74935772918103
94558,65084.0,55410.0,4882.0,7.501075533157151,64392.0,98.93675865035954
94559,28224.0,46502.0,2436.0,8.630952380952381,28020.0,99.27721088435374
94560,47470.0,62417.0,1906.0,4.015167474194228,47424.0,99.90309669264799
94561,44546.0,41146.0,3237.0,7.266645714542271,44516.0,99.93265388587079
94563,19416.0,141795.0,402.0,2.0704573547589615,19373.0,99.77853316852081
94564,18946.0,49738.0,1037.0,5.473450860339914,18917.0,99.84693338963369
94565,100826.0,34416.0,10923.0,10.833515164739254,100593.0,99.76890881320294
94566,45145.0,87539.0,1959.0,4.339350980174991,44964.0,99.59906966441467
94567,719.0,29042.0,154.0,21.418636995827537,719.0,100.0
94568,71068.0,76941.0,2715.0,3.8202847976585805,69366.0,97.60511059830021
94569,251.0,53593.0,0.0,0.0,251.0,100.0
94571,10514.0,47132.0,973.0,9.254327563249001,10514.0,100.0
94572,9309.0,40325.0,897.0,9.635836287463745,9308.0,99.9892577075948
94573,107.0,80933.0,0.0,0.0,107.0,100.0
94574,7827.0,100179.0,486.0,6.20927558451514,7762.0,99.16954133128912
94575,1048.0,5511.0,37.0,3.530534351145038,1048.0,100.0
94576,171.0,70624.0,0.0,0.0,171.0,100.0
94577,47937.0,49749.0,3408.0,7.109330996933475,47727.0,99.56192502659741
94578,42350.0,36558.0,5132.0,12.118063754427391,41829.0,98.7697756788666
94579,20272.0,41190.0,1734.0,8.553670086819258,20272.0,100.0
94580,29377.0,40303.0,1934.0,6.583381557000375,29377.0,100.0
94582,47338.0,83087.0,2401.0,5.072035151463941,47316.0,99.95352570873294
94583,39758.0,72262.0,1265.0,3.1817495849891846,39739.0,99.95221087579858
94585,29401.0,36268.0,2636.0,8.965681439406822,28976.0,98.5544709363627
94586,964.0,83780.0,58.0,6.016597510373444,963.0,99.89626556016597
94587,69502.0,52646.0,4573.0,6.579666772179218,69313.0,99.72806537941354
94588,35162.0,79031.0,2220.0,6.3136340367442125,35144.0,99.94880837267505
94589,29959.0,36078.0,2413.0,8.054340932607898,29635.0,98.91852198003939
94590,37991.0,35355.0,7002.0,18.430680950751494,37880.0,99.70782553762733
94591,59026.0,44106.0,5307.0,8.990953139294549,58632.0,99.33249754345543
94592,1020.0,58477.0,112.0,10.980392156862745,1014.0,99.41176470588235
94595,17341.0,83310.0,659.0,3.8002422005651346,16855.0,97.19739346058473
94596,23795.0,82889.0,1414.0,5.942424879176298,23758.0,99.84450514814037
94597,23654.0,70754.0,1675.0,7.0812547560666275,23525.0,99.45463769341337
94598,26346.0,94524.0,1254.0,4.75973582327488,25975.0,98.59181659454946
94599,3428.0,61254.0,307.0,8.955659276546092,2916.0,85.06417736289382
94601,52102.0,28724.0,9668.0,18.555909562012975,51747.0,99.31864419791947
94602,31104.0,70803.0,2288.0,7.3559670781893,30953.0,99.51453189300412
94603,37042.0,25774.0,4950.0,13.363209329949786,36996.0,99.87581664057016
94605,44477.0,52446.0,5817.0,13.078669874317063,44442.0,99.92130764215213
94606,38459.0,42097.0,6349.0,16.50848956031098,38165.0,99.23554954627005
94607,27019.0,57194.0,5211.0,19.286428069136534,26785.0,99.13394278100596
94608,34083.0,70401.0,4668.0,13.695977466772291,34037.0,99.865035354869
94609,25175.0,68866.0,2508.0,9.962264150943396,24916.0,98.97120158887786
94610,32404.0,86521.0,2601.0,8.026786816442414,32208.0,99.39513640291322
94611,39780.0,107408.0,2420.0,6.083459024635495,39554.0,99.43187531422825
94612,17742.0,71015.0,3562.0,20.076654266711756,17699.0,99.75763724495548
94613,612.0,4428.0,7.0,1.1437908496732025,612.0,100.0
94618,17285.0,117171.0,830.0,4.801851316170089,17274.0,99.93636100665317
94619,27018.0,61338.0,1323.0,4.8967355096602265,26875.0,99.470723221556
94621,34911.0,23479.0,6902.0,19.77027297986308,34790.0,99.65340437111512
94702,17473.0,65525.0,1976.0,11.308876552395123,17433.0,99.77107537343329
94703,20404.0,63761.0,2421.0,11.86532052538718,20390.0,99.93138600274456
94704,25711.0,30453.0,9792.0,38.084866399595505,25610.0,99.60717202753685
94705,14508.0,97675.0,1289.0,8.88475323959195,14376.0,99.09015715467328
94706,20860.0,66350.0,1842.0,8.830297219558965,20813.0,99.77468839884948
94707,12596.0,104890.0,478.0,3.7948555096856147,12596.0,100.0
94708,11810.0,100811.0,670.0,5.6731583403895005,11801.0,99.92379339542761
94709,12200.0,57102.0,2160.0,17.704918032786885,12191.0,99.92622950819673
94710,8471.0,64994.0,783.0,9.243300672883956,8465.0,99.92917010978633
94720,5322.0,10376.0,71.0,1.3340849304772642,5322.0,100.0
94801,32759.0,30652.0,5960.0,18.19347354925364,32713.0,99.85958057327757
94803,27171.0,48980.0,2140.0,7.876044311950241,27121.0,99.81598027308527
94804,44387.0,36616.0,7172.0,16.15788406515421,44256.0,99.7048685425913
94805,14790.0,49975.0,567.0,3.8336713995943206,14740.0,99.66193373901285
94806,63730.0,33262.0,7030.0,11.030911658559548,62808.0,98.5532716146242
94901,40927.0,69509.0,3837.0,9.375229066386494,40849.0,99.8094167664378
94903,31582.0,70546.0,1954.0,6.187068583370274,30646.0,97.03628649230575
94904,13132.0,117910.0,699.0,5.322875418824246,13036.0,99.26896131586963
