Zipcode,Population,Per Capita Income,Poverty Count,Poverty Rate
91335,80937.0,28574.0,10112.0,12.493667914550823
91342,94432.0,25958.0,11515.0,12.193959674686546
91343,65344.0,26317.0,11037.0,16.890609696376103
91105,12648.0,83524.0,930.0,7.352941176470588
91016,41582.0,37332.0,3594.0,8.64316290702708
91108,13175.0,73632.0,939.0,7.127134724857685
91204,18950.0,28927.0,3601.0,19.00263852242744
91303,31024.0,26758.0,5580.0,17.98607529654461
91306,50319.0,29338.0,8342.0,16.578230886941313
91331,103683.0,20040.0,17440.0,16.82050095001109
91604,34021.0,78299.0,2185.0,6.422503747685253
91608,18.0,,0.0,0.0
91702,61464.0,23882.0,7439.0,12.103019653781075
91024,10829.0,68850.0,667.0,6.159386831655739
91106,25205.0,52445.0,3063.0,12.152350724062686
91107,33481.0,55124.0,2130.0,6.361817150025388
91355,29371.0,44841.0,2416.0,8.22580096013074
91401,40405.0,34602.0,7942.0,19.655983170399704
91406,54309.0,29103.0,8457.0,15.572004640114898
91423,32968.0,67734.0,2437.0,7.392016500849309
95374,1714.0,40849.0,287.0,16.744457409568263
95382,38029.0,33062.0,3763.0,9.895080070472535
95439,444.0,28088.0,175.0,39.414414414414416
95444,357.0,30888.0,0.0,0.0
93010,46434.0,43950.0,2958.0,6.370332084248611
93015,18182.0,27761.0,1460.0,8.029919700802992
93117,59298.0,29059.0,13167.0,22.20479611454012
93202,4236.0,14908.0,887.0,20.9395656279509
93223,10842.0,14932.0,2784.0,25.67791920309906
93244,326.0,52585.0,1.0,0.3067484662576687
93277,53114.0,28180.0,6552.0,12.335730692472794
93292,42769.0,28756.0,7500.0,17.536065842081882
93305,38682.0,13711.0,14545.0,37.60146838322734
93313,57200.0,28072.0,5318.0,9.297202797202797
93405,36285.0,22327.0,9333.0,25.721372467961967
93424,955.0,116380.0,91.0,9.528795811518325
93432,1112.0,49752.0,16.0,1.4388489208633093
93433,13481.0,34498.0,1190.0,8.827238335435057
93450,856.0,20691.0,99.0,11.565420560747663
93460,6023.0,50864.0,692.0,11.489291050971277
93465,9465.0,43452.0,375.0,3.9619651347068148
93532,2637.0,35051.0,179.0,6.788016685627607
93550,75617.0,17794.0,16422.0,21.71733869367999
93551,50978.0,35416.0,3328.0,6.528306328220016
93561,35133.0,31431.0,3051.0,8.68414311331227
93563,419.0,45967.0,13.0,3.1026252983293556
93602,3330.0,32469.0,328.0,9.84984984984985
93605,159.0,18348.0,35.0,22.0125786163522
93610,23279.0,18490.0,2650.0,11.38365050045105
93644,8272.0,32723.0,1494.0,18.06092843326886
93662,30453.0,18205.0,6414.0,21.061964338488817
93668,1200.0,21103.0,143.0,11.916666666666666
93704,29205.0,32404.0,4665.0,15.973292244478685
93726,42945.0,19215.0,11208.0,26.098498078938178
93021,38235.0,48111.0,1666.0,4.357264286648359
93304,46922.0,17734.0,12521.0,26.684710796641234
93461,1437.0,28410.0,133.0,9.255393180236604
93560,20988.0,26548.0,3713.0,17.69106155898609
93608,1057.0,14500.0,246.0,23.273415326395458
93651,2289.0,37200.0,33.0,1.4416775884665793
93907,24337.0,33454.0,2159.0,8.871265973620414
93022,6607.0,38219.0,249.0,3.7687301347056152
93222,1812.0,32800.0,287.0,15.838852097130243
92571,59417.0,19367.0,7581.0,12.758974704209233
92582,18243.0,23426.0,1987.0,10.891848928356081
92584,54130.0,32729.0,3215.0,5.939405135784223
92587,18017.0,38856.0,1826.0,10.134872620303048
92590,5215.0,51763.0,1096.0,21.016299137104507
92620,48360.0,53509.0,3238.0,6.695616211745244
92630,60804.0,44645.0,4735.0,7.787316623906322
92657,8988.0,128094.0,693.0,7.710280373831775
92660,35409.0,93631.0,2244.0,6.337371854613234
92694,26679.0,66831.0,645.0,2.4176318452715617
92704,85935.0,24142.0,9836.0,11.445860243207076
92867,44437.0,42104.0,4606.0,10.365236177059657
92880,72614.0,34970.0,4589.0,6.319717960723827
92886,51312.0,52973.0,2791.0,5.439273464296851
92562,65159.0,38286.0,3733.0,5.7290627541859145
92019,44397.0,38435.0,3903.0,8.791134536117305
92805,74557.0,24762.0,11729.0,15.73158791260378
92596,34743.0,32742.0,3258.0,9.37742854675762
92780,58654.0,33268.0,6800.0,11.59341221400075
92010,15600.0,45774.0,1441.0,9.237179487179487
92011,24843.0,61586.0,1253.0,5.0436742744435055
92055,12783.0,22337.0,0.0,0.0
92058,47011.0,23234.0,5433.0,11.55686966880092
92081,30434.0,36786.0,2851.0,9.367812315173818
92132,0.0,-666666666.0,0.0,
92134,297.0,24120.0,0.0,0.0
92135,637.0,20867.0,0.0,0.0
92140,3443.0,16807.0,0.0,0.0
92145,1948.0,89121.0,13.0,0.6673511293634496
92147,396.0,21335.0,0.0,0.0
92155,463.0,19957.0,0.0,0.0
92222,0.0,-666666666.0,0.0,
92322,558.0,37534.0,94.0,16.845878136200717
92344,22415.0,27562.0,1818.0,8.110640196297123
92378,163.0,29118.0,0.0,0.0
92385,235.0,42227.0,56.0,23.829787234042552
92391,2263.0,23980.0,371.0,16.39416703490941
92395,45692.0,21460.0,10395.0,22.750153199684846
92603,20183.0,79359.0,1239.0,6.138829708170242
92617,17213.0,21622.0,4397.0,25.544646488119444
92637,16034.0,44949.0,1797.0,11.20743420232007
92678,555.0,38946.0,67.0,12.072072072072071
94109,55797.0,89925.0,6591.0,11.812463035647077
94115,33841.0,92348.0,3546.0,10.478413758458675
94124,36278.0,33301.0,5907.0,16.282595512431776
94130,3184.0,26198.0,1444.0,45.35175879396985
94133,26930.0,64039.0,3785.0,14.054957296695136
94502,15340.0,62069.0,449.0,2.9269882659713167
94507,14059.0,109101.0,642.0,4.566469876947151
94514,2081.0,29455.0,316.0,15.185007208073042
94523,34929.0,58007.0,2541.0,7.2747573649403074
94539,55006.0,67076.0,1762.0,3.2032869141548193
94544,78333.0,32899.0,5735.0,7.3213077502457455
94005,4645.0,97169.0,157.0,3.379978471474704
94019,20207.0,73808.0,1256.0,6.215667837877963
94024,23704.0,115528.0,600.0,2.5312183597705027
94030,22998.0,58695.0,1221.0,5.309157318027655
94037,2833.0,75924.0,0.0,0.0
94103,31585.0,69611.0,5687.0,18.005382301725504
94104,438.0,83986.0,68.0,15.525114155251142
94127,20413.0,85900.0,788.0,3.8602851124283544
94128,173.0,17929.0,104.0,60.115606936416185
94129,4011.0,75222.0,150.0,3.7397157816005984
94501,64487.0,53486.0,5140.0,7.970598725324484
94525,3231.0,44990.0,198.0,6.128133704735376
94549,29344.0,91530.0,977.0,3.329471101417666
94560,48148.0,47136.0,1717.0,3.5660878956550635
94568,57395.0,60676.0,2146.0,3.7390016551964456
94619,24833.0,51841.0,1444.0,5.814843152257077
94804,41440.0,30232.0,7128.0,17.2007722007722
94925,9793.0,82608.0,477.0,4.870826100275707
94929,309.0,71397.0,0.0,0.0
94065,11603.0,91356.0,632.0,5.446867189519952
94066,44538.0,48719.0,2341.0,5.25618572904037
94086,49190.0,72742.0,2921.0,5.938198820898557
94304,4391.0,109377.0,312.0,7.105442951491687
94110,72765.0,72471.0,6550.0,9.00158043015186
94112,85053.0,39088.0,7190.0,8.453552490799854
94132,30437.0,46476.0,4045.0,13.28974603278904
94511,2015.0,32162.0,478.0,23.722084367245657
94513,65454.0,42639.0,3745.0,5.721575457573257
94533,78695.0,29362.0,8766.0,11.139208335980685
90305,15373.0,43439.0,1570.0,10.212710596500358
90401,7079.0,88052.0,1185.0,16.739652493290013
90402,11637.0,127884.0,585.0,5.02706883217324
90404,23107.0,51803.0,2889.0,12.50270480806682
90670,16410.0,27258.0,1927.0,11.742839731870811
90745,55567.0,29144.0,5205.0,9.367070383500998
90806,41280.0,24995.0,8595.0,20.82122093023256
90813,56726.0,17466.0,15423.0,27.188590769664703
90001,58974.0,14814.0,13996.0,23.732492284735645
90012,37268.0,31882.0,6961.0,18.67822260384244
90034,56416.0,50361.0,4902.0,8.689024390243903
90061,28755.0,18402.0,7102.0,24.69831333681099
90066,58851.0,57589.0,4537.0,7.709299757013475
90638,48704.0,34862.0,2307.0,4.736777266754271
90712,30773.0,38787.0,1570.0,5.101875020310012
90804,38151.0,27576.0,7496.0,19.648239888862676
90807,32699.0,42283.0,2575.0,7.874858558365699
90810,36657.0,21404.0,5943.0,16.212456011130207
90501,42298.0,35170.0,5184.0,12.255898624048418
90660,62507.0,25612.0,5627.0,9.002191754523494
90704,4201.0,40963.0,477.0,11.354439419185908
90720,22998.0,50901.0,1455.0,6.326637098878163
90723,53949.0,19815.0,8373.0,15.520213535005283
90803,32241.0,65154.0,2585.0,8.017741385192767
90022,66168.0,18039.0,11746.0,17.75178333937855
90019,62816.0,36034.0,10267.0,16.344561895058582
90028,31385.0,40270.0,6323.0,20.146566831288833
90037,67377.0,15867.0,20519.0,30.454012496846104
90041,29888.0,43961.0,2695.0,9.016996788008566
90048,21766.0,83622.0,1937.0,8.89920058807314
95323,1484.0,27394.0,172.0,11.590296495956874
95465,1908.0,45033.0,213.0,11.163522012578616
95672,6543.0,49993.0,257.0,3.927861837077793
95834,31077.0,32704.0,4157.0,13.376452038485054
95460,2106.0,43994.0,46.0,2.184235517568851
95494,181.0,43683.0,49.0,27.07182320441989
95527,437.0,29683.0,91.0,20.823798627002287
91316,30412.0,48663.0,3467.0,11.400105221623043
91504,27975.0,44137.0,2872.0,10.266309204647007
93665,492.0,14368.0,0.0,0.0
93906,63733.0,26531.0,6611.0,10.372962201685155
93908,12195.0,61816.0,460.0,3.7720377203772038
93923,12922.0,76290.0,856.0,6.624361553939019
93702,43697.0,13150.0,16562.0,37.901915463304114
93705,36370.0,20602.0,9705.0,26.68408028594996
93706,41534.0,14877.0,16981.0,40.88457649154909
93710,34123.0,23673.0,7731.0,22.656272895114732
93905,61633.0,16337.0,11338.0,18.395989161650416
93940,32699.0,55327.0,3196.0,9.77399920486865
93927,18344.0,17063.0,2561.0,13.960968163977322
93035,28426.0,39193.0,1911.0,6.722718637866742
93067,369.0,41576.0,21.0,5.691056910569106
93203,22546.0,12445.0,7033.0,31.19400337088619
93060,33799.0,23840.0,4970.0,14.704577058492855
93065,71906.0,45613.0,4975.0,6.918755041303925
93066,2925.0,79765.0,127.0,4.3418803418803416
93105,26933.0,61713.0,1888.0,7.009987747373111
93208,110.0,13927.0,68.0,61.81818181818182
93215,55648.0,14286.0,9129.0,16.4049022426682
93219,10998.0,13556.0,2359.0,21.449354428077832
93225,5538.0,25807.0,901.0,16.269411339833876
93210,18339.0,22146.0,2705.0,14.749986367849937
93243,1513.0,25008.0,275.0,18.17580964970258
93250,14689.0,12660.0,3544.0,24.12689767853496
93257,75483.0,19855.0,17888.0,23.69805121683028
93262,45.0,,45.0,100.0
93615,6335.0,12416.0,1728.0,27.277032359905288
93620,8452.0,24603.0,1273.0,15.061523899668718
93622,9417.0,16119.0,2931.0,31.12456196240841
93645,222.0,22260.0,0.0,0.0
93650,2885.0,14689.0,764.0,26.481802426343155
93512,244.0,25421.0,4.0,1.639344262295082
93516,2406.0,35147.0,671.0,27.888611803823775
93523,3681.0,25631.0,258.0,7.008964955175224
93527,1690.0,41887.0,602.0,35.62130177514793
93531,371.0,58368.0,0.0,0.0
93534,39798.0,19648.0,9679.0,24.320317603899692
93553,1513.0,35497.0,251.0,16.58955717118308
93554,99.0,15910.0,26.0,26.262626262626263
93666,1029.0,8766.0,448.0,43.53741496598639
93675,3775.0,27550.0,436.0,11.549668874172186
93721,8475.0,16195.0,1689.0,19.92920353982301
93722,85811.0,24640.0,14850.0,17.305473657223434
93901,28089.0,33423.0,3367.0,11.986898786001637
93920,1430.0,30195.0,273.0,19.09090909090909
93950,15471.0,52786.0,855.0,5.526468877254217
93239,1785.0,17177.0,333.0,18.65546218487395
93241,16988.0,12840.0,5155.0,30.34494937603014
93255,854.0,27605.0,150.0,17.56440281030445
93256,5811.0,12786.0,1509.0,25.96799173980382
93280,28394.0,14322.0,4502.0,15.855462421638375
93301,12624.0,21338.0,5223.0,41.37357414448669
93437,3646.0,24666.0,87.0,2.3861766319253976
93445,7327.0,30810.0,832.0,11.355261362085438
97635,164.0,41540.0,50.0,30.48780487804878
94565,97249.0,29871.0,11209.0,11.526082530411625
94566,45050.0,75563.0,2296.0,5.096559378468369
94577,48520.0,41543.0,3646.0,7.514427040395713
94590,37378.0,28759.0,6788.0,18.160415217507627
94599,3070.0,51196.0,241.0,7.850162866449511
94074,177.0,95335.0,0.0,0.0
94131,30458.0,91958.0,1246.0,4.090879243548493
94526,33738.0,80817.0,1248.0,3.6990930108483018
94951,3672.0,52327.0,192.0,5.228758169934641
94806,63603.0,27107.0,6890.0,10.832822351146959
94903,30198.0,62017.0,1594.0,5.278495264587058
94930,8794.0,54059.0,790.0,8.983397771207642
94954,39018.0,43029.0,2610.0,6.689220359833922
94933,880.0,54116.0,190.0,21.59090909090909
94941,32707.0,98521.0,1543.0,4.717644540923962
94971,197.0,108542.0,8.0,4.060913705583756
94972,227.0,41626.0,0.0,0.0
94924,1273.0,59468.0,216.0,16.967792615868028
94920,12592.0,133020.0,261.0,2.0727445997458704
94949,17942.0,56959.0,758.0,4.224724111024412
94956,1181.0,66183.0,90.0,7.6206604572396275
94002,27001.0,78872.0,1571.0,5.818303025813859
94107,29708.0,103998.0,2865.0,9.643866971859431
96086,239.0,29100.0,46.0,19.246861924686193
96097,9468.0,26796.0,1918.0,20.257710181664553
96101,5152.0,24600.0,862.0,16.731366459627328
96120,927.0,32005.0,122.0,13.160733549083064
96122,3594.0,29625.0,448.0,12.465219810795771
96123,45.0,13451.0,3.0,6.666666666666667
96128,823.0,30126.0,76.0,9.234507897934387
94043,31999.0,77873.0,1850.0,5.781430669708429
94087,57015.0,77041.0,2542.0,4.458475839691309
94089,23049.0,63326.0,1231.0,5.340795696125645
94108,13535.0,57624.0,2399.0,17.72441817510159
94116,46594.0,60048.0,2576.0,5.52860883375542
94118,41241.0,84746.0,2608.0,6.323803981474746
94122,61248.0,59814.0,5225.0,8.530890804597702
94306,27650.0,86332.0,1872.0,6.770343580470163
94401,35013.0,47900.0,4267.0,12.186902007825665
94508,4083.0,41467.0,311.0,7.616948322312026
94515,7525.0,61851.0,455.0,6.046511627906977
94518,28846.0,44537.0,2590.0,8.978714553144284
94530,25925.0,57876.0,2095.0,8.081002892960463
94536,74544.0,53600.0,4768.0,6.396222365314445
94541,66182.0,35147.0,7588.0,11.465353117161767
94546,45085.0,44180.0,3193.0,7.082178108018188
94547,26090.0,45865.0,1399.0,5.36220774243005
94552,15220.0,73596.0,390.0,2.562417871222076
95458,2825.0,43062.0,434.0,15.36283185840708
95553,783.0,31567.0,119.0,15.197956577266922
95610,46924.0,31683.0,5152.0,10.97945614184639
95361,34624.0,36580.0,3333.0,9.6262707948244
95457,3061.0,36585.0,684.0,22.34563868016988
95545,110.0,18569.0,59.0,53.63636363636363
95616,53805.0,33549.0,16602.0,30.8558684137162
95211,2343.0,2032.0,0.0,0.0
95234,0.0,-666666666.0,0.0,
95248,108.0,21321.0,30.0,27.77777777777778
95304,15533.0,35913.0,867.0,5.581664842593189
95314,95.0,7871.0,0.0,0.0
95319,1548.0,17478.0,266.0,17.183462532299743
95341,34047.0,18441.0,9486.0,27.861485593444357
95375,5.0,18320.0,0.0,0.0
95377,32599.0,38210.0,1759.0,5.395871038988926
95391,21488.0,41380.0,717.0,3.3367460908414
95435,313.0,17146.0,0.0,0.0
95467,5909.0,31394.0,463.0,7.8355051616178715
95486,44.0,52318.0,0.0,0.0
95604,62.0,56853.0,11.0,17.741935483870968
95652,635.0,18902.0,316.0,49.76377952755905
95679,63.0,36119.0,0.0,0.0
95680,0.0,-666666666.0,0.0,
95697,188.0,29062.0,11.0,5.851063829787234
95698,193.0,94536.0,18.0,9.32642487046632
95699,13.0,,7.0,53.84615384615385
95724,23.0,,23.0,100.0
95757,51676.0,36275.0,4732.0,9.157055499651676
94952,35198.0,52796.0,1983.0,5.63384283197909
94960,16199.0,88481.0,523.0,3.2285943576764
94970,653.0,70256.0,64.0,9.800918836140887
94542,15149.0,45116.0,1298.0,8.568222324905934
94550,52617.0,65380.0,1929.0,3.666115513997377
94553,49801.0,50404.0,2906.0,5.835224192285295
94602,29593.0,57911.0,2010.0,6.792146791470956
94608,31572.0,56524.0,3982.0,12.612441403775497
94609,23729.0,57860.0,2878.0,12.128618989422225
94922,726.0,45234.0,83.0,11.432506887052341
94931,9097.0,39029.0,755.0,8.299439375618336
94946,723.0,104480.0,51.0,7.053941908713693
94950,118.0,56069.0,14.0,11.864406779661017
94973,1515.0,65094.0,120.0,7.920792079207921
94555,38017.0,59938.0,1045.0,2.7487702869768786
94571,10330.0,38943.0,1407.0,13.62052274927396
94576,123.0,74109.0,15.0,12.195121951219512
94591,56333.0,37152.0,4695.0,8.334368842419186
94595,17730.0,70310.0,622.0,3.5081782289904115
94596,22247.0,69978.0,1398.0,6.2839933474176295
94598,26666.0,79968.0,859.0,3.2213305332633317
94606,37640.0,35816.0,5858.0,15.563230605738577
94610,31553.0,73988.0,2218.0,7.029442525274934
94618,17110.0,94967.0,970.0,5.669199298655757
94703,21942.0,53089.0,2797.0,12.74724273083584
94705,13612.0,89779.0,1161.0,8.5292389068469
94937,920.0,61655.0,56.0,6.086956521739131
94940,244.0,88198.0,0.0,0.0
94965,11438.0,89925.0,990.0,8.655359328553944
94558,66854.0,46767.0,4114.0,6.153708080294373
94564,19201.0,43788.0,702.0,3.6560595802301963
94015,65199.0,41177.0,4195.0,6.4341477630025
94027,7193.0,154083.0,174.0,2.4190184901988045
94038,3350.0,53550.0,285.0,8.507462686567164
94041,13996.0,84521.0,859.0,6.137467847956559
95988,8460.0,25256.0,1211.0,14.314420803782506
95631,6604.0,40107.0,648.0,9.812235009085402
95638,2142.0,37329.0,154.0,7.189542483660131
95640,11872.0,34295.0,904.0,7.61455525606469
95658,6491.0,54886.0,160.0,2.4649514712679093
95666,4692.0,37453.0,489.0,10.421994884910486
95681,1023.0,22759.0,32.0,3.1280547409579667
95686,1133.0,17151.0,345.0,30.450132391879965
95690,2060.0,44694.0,354.0,17.184466019417474
95693,6404.0,44386.0,658.0,10.274828232354778
95695,40340.0,33472.0,4165.0,10.324739712444224
95709,5634.0,40052.0,1072.0,19.027334043308485
95726,8207.0,37405.0,1031.0,12.562446691848422
95728,328.0,40088.0,0.0,0.0
95816,16913.0,56485.0,1739.0,10.282031573345947
95829,29014.0,32761.0,3300.0,11.373819535396706
95833,40380.0,33168.0,4849.0,12.008420009905894
95835,39444.0,45074.0,1507.0,3.820606429368218
95811,6878.0,50398.0,1426.0,20.732771154405352
95915,0.0,-666666666.0,0.0,
95054,23959.0,64668.0,1480.0,6.177219416503193
95219,29117.0,42946.0,1531.0,5.2580966445719
95864,25001.0,60025.0,2246.0,8.983640654373826
95914,660.0,30312.0,119.0,18.03030303030303
95923,27.0,25589.0,0.0,0.0
95934,80.0,20726.0,44.0,55.0
95936,99.0,46731.0,0.0,0.0
95949,20763.0,39945.0,1564.0,7.532630159418196
92309,634.0,20682.0,121.0,19.085173501577287
92311,32619.0,21693.0,8841.0,27.103835188080566
92339,1382.0,30865.0,131.0,9.479015918958032
95129,40277.0,68281.0,1478.0,3.669588102390943
95203,15561.0,21671.0,3395.0,21.81736392262708
95205,37133.0,16123.0,9313.0,25.080117415775725
95641,1459.0,30122.0,248.0,16.997943797121316
95642,6547.0,36017.0,548.0,8.370245914159156
95648,52777.0,42931.0,3602.0,6.82494268336586
95661,31851.0,45515.0,2616.0,8.213242912310445
95670,57222.0,35086.0,5908.0,10.324700290098214
95683,6084.0,53561.0,222.0,3.648915187376726
95688,38114.0,45387.0,2720.0,7.136485280999108
95701,1064.0,57309.0,100.0,9.398496240601503
95715,101.0,40658.0,3.0,2.9702970297029703
95721,0.0,-666666666.0,0.0,
95736,277.0,18253.0,0.0,0.0
95776,24311.0,33665.0,2309.0,9.49775821644523
92883,36608.0,39898.0,2089.0,5.706402972027972
92536,2639.0,29767.0,414.0,15.687760515346723
92557,54275.0,25054.0,6613.0,12.184246890833718
94520,38709.0,30462.0,4657.0,12.030793872226097
94538,67283.0,47204.0,3029.0,4.501880118306259
94559,27564.0,40702.0,2826.0,10.252503265128428
94578,42468.0,31695.0,6334.0,14.914759348215126
94580,29661.0,35937.0,2198.0,7.410404234516705
94702,17000.0,53029.0,2035.0,11.970588235294118
94704,29509.0,23005.0,9705.0,32.888271374834794
94707,11887.0,89652.0,390.0,3.28089509548246
94904,13319.0,103288.0,846.0,6.351828215331482
94014,49565.0,36650.0,3146.0,6.347220821143952
94020,1979.0,85587.0,73.0,3.6887316826680143
94028,6718.0,136519.0,178.0,2.649598094671033
94040,34804.0,83997.0,2481.0,7.1284909780485
94102,33264.0,59038.0,6015.0,18.082611832611832
94111,4023.0,100006.0,730.0,18.145662440964454
94010,42466.0,100096.0,1501.0,3.534592379786182
94044,38677.0,54053.0,1656.0,4.281614396152753
94070,30420.0,95435.0,941.0,3.0933596318211705
94105,12944.0,172877.0,1012.0,7.8182941903584675
94121,43843.0,62564.0,4493.0,10.247930114271377
94301,17470.0,114777.0,960.0,5.495134516313681
94303,47828.0,55998.0,3841.0,8.030860583758468
94305,16283.0,37840.0,1373.0,8.432107105570227
94403,44361.0,69531.0,2758.0,6.217172741822773
94572,9997.0,36751.0,1465.0,14.65439631889567
94579,21541.0,35139.0,2280.0,10.584466830694954
94589,30206.0,28422.0,3230.0,10.69323975369132
94603,35486.0,21277.0,6482.0,18.26635856394071
94605,43167.0,43010.0,5600.0,12.972872796349064
94612,16203.0,58694.0,3788.0,23.378386718508917
94706,21404.0,53546.0,1750.0,8.17604186133433
94923,1185.0,65596.0,22.0,1.8565400843881856
94928,43908.0,37262.0,4322.0,9.84330873644894
94938,967.0,51893.0,66.0,6.825232678386763
94939,6910.0,91551.0,386.0,5.586107091172214
94945,18084.0,61448.0,1290.0,7.133377571333776
94964,2959.0,9160.0,0.0,0.0
94512,18.0,,0.0,0.0
94569,242.0,56480.0,0.0,0.0
94517,12970.0,63372.0,212.0,1.6345412490362374
94545,32552.0,37478.0,2392.0,7.348242811501597
94556,15776.0,79992.0,879.0,5.571754563894523
94574,8527.0,88261.0,586.0,6.872288026269497
94583,38527.0,62707.0,1285.0,3.335323279777818
94586,817.0,102033.0,38.0,4.651162790697675
94601,53104.0,23634.0,12053.0,22.6969719795119
94621,33820.0,19399.0,7876.0,23.287995269071555
94708,11899.0,96767.0,516.0,4.336498865450878
94710,8123.0,52025.0,1061.0,13.061676720423488
94117,43526.0,87799.0,3112.0,7.149749574966687
92335,99242.0,18387.0,15953.0,16.07484734285887
92371,20881.0,19549.0,3946.0,18.89756237728078
92372,5796.0,26111.0,560.0,9.66183574879227
92392,56938.0,22121.0,7998.0,14.046857985879377
92505,54706.0,24072.0,7114.0,13.004058055789127
92401,1971.0,18661.0,587.0,29.781836631151698
92408,14312.0,18428.0,2619.0,18.299329234209054
92504,62423.0,26841.0,6891.0,11.039200294763148
92506,45699.0,41636.0,4129.0,9.035208647891638
94134,43286.0,36655.0,4798.0,11.084415284387562
94404,36086.0,74698.0,1201.0,3.3281605054591807
94506,27143.0,91482.0,1631.0,6.008915742548724
94509,69295.0,27699.0,10212.0,14.736994011111912
94510,28297.0,52866.0,1913.0,6.760433968265187
94801,31443.0,26732.0,5285.0,16.80819260248704
94803,26062.0,41785.0,1575.0,6.04328140587829
94901,41235.0,57211.0,5468.0,13.260579604704741
94947,25809.0,56319.0,1625.0,6.296253244992057
95947,1676.0,32878.0,274.0,16.348448687350835
95968,1172.0,18645.0,235.0,20.051194539249146
95978,153.0,22858.0,51.0,33.333333333333336
95982,3097.0,33337.0,170.0,5.489183080400387
95984,303.0,13228.0,161.0,53.135313531353134
89439,1244.0,45078.0,62.0,4.983922829581994
94062,27871.0,99047.0,1526.0,5.475225144415342
94080,67263.0,47288.0,4423.0,6.575680537591246
94114,35077.0,108652.0,2186.0,6.2320038771844795
94402,25966.0,86376.0,1069.0,4.1169221289378415
94519,20317.0,43542.0,1954.0,9.617561647881084
94563,19351.0,118818.0,445.0,2.299622758513772
95814,12551.0,35926.0,2665.0,21.23336785913473
95832,12695.0,16618.0,2867.0,22.583694367861362
95837,265.0,77134.0,26.0,9.81132075471698
95612,1465.0,43174.0,9.0,0.6143344709897611
95614,4446.0,42654.0,334.0,7.512370670265407
95636,1382.0,25201.0,113.0,8.17655571635311
95675,420.0,14213.0,0.0,0.0
95685,4796.0,37282.0,365.0,7.610508757297748
95687,69073.0,36386.0,3686.0,5.336383246710002
95722,4969.0,46518.0,116.0,2.3344737371704567
95735,33.0,63545.0,0.0,0.0
95747,68541.0,47036.0,4420.0,6.448694941713719
95820,35145.0,26954.0,7303.0,20.779627258500497
95827,21325.0,29049.0,2845.0,13.341148886283705
95903,1601.0,22424.0,88.0,5.496564647095565
95916,1206.0,24413.0,422.0,34.991708126036485
89060,10692.0,25010.0,2101.0,19.650205761316872
89061,5537.0,29279.0,512.0,9.246884594545783
90010,4108.0,57916.0,412.0,10.029211295034079
90024,52069.0,47413.0,11077.0,21.273694520732107
90025,47438.0,61401.0,5116.0,10.784603060837304
90029,36126.0,26349.0,8459.0,23.41526878148702
90201,100512.0,15361.0,25563.0,25.432784145176694
90031,39497.0,25086.0,7668.0,19.414132718940678
90035,27725.0,63880.0,1891.0,6.820559062218215
90063,53846.0,18869.0,9310.0,17.290049400141143
96040,68.0,44260.0,0.0,0.0
96058,507.0,23570.0,58.0,11.439842209072978
96068,200.0,8803.0,71.0,35.5
96009,291.0,39565.0,0.0,0.0
96027,2273.0,28589.0,261.0,11.482622085349758
96035,3341.0,24489.0,884.0,26.459143968871594
96038,717.0,24680.0,74.0,10.320781032078104
96044,1125.0,23506.0,168.0,14.933333333333334
95469,1499.0,25420.0,172.0,11.474316210807205
95471,569.0,34654.0,113.0,19.85940246045694
95310,1654.0,28860.0,263.0,15.900846432889963
95252,15779.0,32668.0,776.0,4.917928892832245
95311,1976.0,27252.0,117.0,5.921052631578948
95333,3012.0,23269.0,372.0,12.350597609561753
95338,10633.0,29471.0,1803.0,16.95664440891564
95345,715.0,25209.0,210.0,29.37062937062937
95354,24481.0,24820.0,3799.0,15.518156938033577
95364,0.0,-666666666.0,0.0,
95379,3856.0,31121.0,276.0,7.157676348547718
95388,13805.0,19781.0,2306.0,16.704092720028974
95401,38872.0,36809.0,4666.0,12.003498662276188
95407,42815.0,26173.0,6251.0,14.600023356300362
95417,257.0,28775.0,0.0,0.0
95941,848.0,23809.0,281.0,33.136792452830186
95945,26281.0,34970.0,2891.0,11.0003424527225
96065,286.0,40177.0,51.0,17.832167832167833
96067,7050.0,37362.0,840.0,11.914893617021276
96071,21.0,,11.0,52.38095238095238
96080,31009.0,33091.0,5090.0,16.414589312780162
96085,66.0,24412.0,23.0,34.84848484848485
96094,7104.0,36426.0,1140.0,16.0472972972973
96107,1057.0,48035.0,194.0,18.353831598864712
96118,1671.0,33605.0,192.0,11.490125673249551
96126,166.0,23947.0,30.0,18.072289156626507
96132,54.0,13159.0,18.0,33.333333333333336
96134,2075.0,22983.0,525.0,25.301204819277107
96146,1096.0,68900.0,43.0,3.923357664233577
95426,1124.0,38051.0,90.0,8.00711743772242
95427,548.0,28140.0,129.0,23.54014598540146
95428,2821.0,18975.0,710.0,25.168380007089684
95432,596.0,36247.0,61.0,10.234899328859061
95437,15098.0,28960.0,2348.0,15.551728705788847
95443,183.0,12684.0,128.0,69.94535519125684
95463,109.0,32335.0,0.0,0.0
95468,1369.0,38432.0,178.0,13.002191380569759
95488,192.0,38688.0,33.0,17.1875
95511,138.0,40890.0,13.0,9.420289855072463
95546,3507.0,15680.0,1237.0,35.2723125178215
95556,910.0,18963.0,254.0,27.912087912087912
95563,591.0,34903.0,89.0,15.05922165820643
95569,244.0,53479.0,9.0,3.6885245901639343
