ZIP Code,Household Median Income,Household Mean Income,Family Median Income,Family Mean Income,Married-couple Family Median Income,Married-couple Family Mean Income,Nonfamily Household Median Income,Nonfamily Household Mean Income,Primary Practice,Number of Pediatricians,Land Area sq meters,Water Area sq meters,Land Area sq miles,Water Area sq miles,Latitude,Longitude,Population,Population Density per sq mile
95336,70084.0,86861.0,77039.0,92754.0,87730.0,,45987.0,61621.0,Pediatrics,5.0,99289449.0,74579.0,38.336,0.029,37.8302673,-121.2010196,47243.0,1232.3403589315526
95337,86414.0,103772.0,93419.0,113359.0,114984.0,,49283.0,63685.0,Pediatrics,6.0,117650992.0,1972952.0,45.425,0.762,37.7430395,-121.2383805,40657.0,895.0357732526143
95338,52280.0,68346.0,62528.0,78290.0,73000.0,,27206.0,44481.0,Pediatrics,0.0,880820748.0,13385292.0,340.087,5.168,37.507011,-119.9837888,10633.0,31.26552911460891
95340,56941.0,83529.0,68995.0,94312.0,91481.0,,31734.0,51813.0,Pediatrics,1.0,134567806.0,1949783.0,51.957,0.753,37.3400869,-120.4064058,36402.0,700.6178185807495
95341,46547.0,67285.0,47750.0,68984.0,67410.0,,27269.0,38030.0,Pediatrics,5.0,380275293.0,3663504.0,146.825,1.414,37.231045,-120.5010724,34047.0,231.8883024008173
95344,,,,,,,,,Pediatrics,1.0,,,,,,,,
95345,33889.0,43568.0,,51325.0,,,,35106.0,nan,,98479634.0,177192.0,38.023,0.068,37.5908935,-119.9634598,715.0,18.804407858401493
95346,77557.0,88240.0,116500.0,110203.0,116683.0,,55814.0,56663.0,nan,,13231008.0,7463.0,5.109,0.003,38.070475,-120.1733531,1159.0,226.8545703660207
95348,51340.0,64254.0,58160.0,68477.0,70280.0,,38320.0,49128.0,Pediatrics,3.0,152795804.0,331280.0,58.995,0.128,37.4205224,-120.4996076,34302.0,581.4391050088991
95350,57291.0,75779.0,64073.0,84472.0,70728.0,,37134.0,55391.0,Pediatrics,8.0,22884221.0,0.0,8.836,0.0,37.6717296,-121.0072847,54044.0,6116.342236306021
95351,44517.0,56473.0,48170.0,59121.0,60399.0,,21509.0,32163.0,Pediatrics,1.0,23033676.0,461330.0,8.893,0.178,37.6241243,-120.9973187,48844.0,5492.409760485775
95352,,,,,,,,,Pediatrics,0.0,,,,,,,,
95353,,,,,,,,,Pediatrics,0.0,,,,,,,,
95354,52352.0,67389.0,60904.0,73550.0,66914.0,,39118.0,50975.0,Pediatrics,2.0,19824285.0,222070.0,7.654,0.086,37.6390292,-120.9647723,24481.0,3198.45832244578
95355,67205.0,89168.0,79471.0,101478.0,95883.0,,41202.0,52960.0,Pediatrics,13.0,24206375.0,81123.0,9.346,0.031,37.672906,-120.946594,59272.0,6341.964476781511
95356,76225.0,105809.0,88707.0,118295.0,105321.0,,48567.0,66322.0,Pediatrics,22.0,57527712.0,384390.0,22.212,0.148,37.7185727,-121.0323086,32387.0,1458.0857194309383
95357,82886.0,104711.0,97957.0,114129.0,107936.0,,45000.0,56196.0,Pediatrics,4.0,101914930.0,334040.0,39.35,0.129,37.6711526,-120.8862676,13011.0,330.64803049555275
95358,62244.0,78114.0,63080.0,79685.0,69194.0,,50779.0,58421.0,Pediatrics,0.0,301147625.0,7108458.0,116.274,2.745,37.6116343,-121.1078579,32583.0,280.2260178543784
95360,64036.0,83537.0,66603.0,87759.0,87098.0,,39662.0,53789.0,Pediatrics,0.0,160096575.0,4097589.0,61.814,1.582,37.3260021,-121.0388906,13571.0,219.5457339761219
95361,75138.0,100728.0,88827.0,114522.0,105350.0,131538.0,31299.0,54679.0,Pediatrics,2.0,563095307.0,9544599.0,217.412,3.685,37.7921901,-120.7856623,34624.0,159.2552389012566
95363,72898.0,89980.0,76403.0,92314.0,89407.0,,51750.0,65959.0,Pediatrics,1.0,1238819328.0,1473476.0,478.311,0.569,37.3738877,-121.2514534,28333.0,59.23551831339861
95364,,,,,,,,,nan,,510421491.0,8152131.0,197.075,3.148,38.2247004,-119.7599789,0.0,0.0
95365,45640.0,51844.0,46472.0,55396.0,51979.0,,,25510.0,nan,,9493361.0,0.0,3.665,0.0,37.3011826,-120.3314818,4292.0,1171.0777626193724
95366,86116.0,106485.0,99768.0,119126.0,114024.0,,39219.0,57553.0,Pediatrics,2.0,88886859.0,878986.0,34.319,0.339,37.7627662,-121.1252772,18728.0,545.7035461406218
95367,70248.0,86370.0,76408.0,92481.0,87083.0,,36203.0,46470.0,Pediatrics,1.0,13602985.0,151657.0,5.252,0.059,37.7297,-120.9467584,24976.0,4755.521706016756
95368,82752.0,93391.0,87078.0,99527.0,90729.0,,52660.0,59041.0,Pediatrics,0.0,7927053.0,74875.0,3.061,0.029,37.7132691,-121.0854039,15251.0,4982.358706305129
95369,68000.0,65842.0,68125.0,76315.0,69500.0,,65781.0,52368.0,Pediatrics,0.0,404275848.0,5497672.0,156.092,2.123,37.5254044,-120.4042497,978.0,6.265535709709658
95370,62578.0,83665.0,84275.0,102479.0,91306.0,,36672.0,53551.0,Pediatrics,7.0,267016922.0,5656934.0,103.096,2.184,37.9844012,-120.3480656,28301.0,274.5111352525801
95372,82979.0,86288.0,113906.0,103077.0,123568.0,,45865.0,39892.0,Pediatrics,0.0,6268042.0,13422.0,2.42,0.005,37.9912891,-120.2627906,1761.0,727.6859504132232
95373,,,,,,,,,Pediatrics,0.0,,,,,,,,
95374,51845.0,135096.0,57750.0,153966.0,65568.0,,11932.0,21073.0,nan,,115130767.0,2056018.0,44.452,0.794,37.3168071,-120.8557526,1714.0,38.55844506433906
95375,,,,,,,,,nan,,36122113.0,176897.0,13.947,0.068,38.2256886,-119.9601159,5.0,0.3585000358500036
95376,84670.0,98897.0,88636.0,102914.0,97153.0,113793.0,50385.0,71048.0,Pediatrics,1.0,19726920.0,0.0,7.617,0.0,37.7368187,-121.4339976,55296.0,7259.551004332415
95377,119614.0,135084.0,125785.0,140321.0,131495.0,,90871.0,89203.0,Pediatrics,9.0,284798424.0,73603.0,109.961,0.028,37.6740035,-121.5168567,32599.0,296.45965387728376
95378,,,,,,,,,Pediatrics,0.0,,,,,,,,
95379,56625.0,67237.0,62334.0,81489.0,75461.0,,33680.0,40286.0,Pediatrics,0.0,67042399.0,312197.0,25.885,0.121,37.9663858,-120.2126481,3856.0,148.96658296310605
95380,48137.0,66168.0,53708.0,73345.0,71389.0,90828.0,27091.0,44131.0,Pediatrics,1.0,199830994.0,85506.0,77.155,0.033,37.4742296,-120.8752475,43973.0,569.9306590629253
95381,,,,,,,,,Pediatrics,0.0,,,,,,,,
95382,75333.0,93076.0,84236.0,103872.0,93508.0,,41648.0,55823.0,Pediatrics,7.0,28348156.0,69528.0,10.945,0.027,37.5275576,-120.8511059,38029.0,3474.5545911375057
95383,75313.0,115451.0,74716.0,101217.0,78259.0,,74875.0,133148.0,Pediatrics,0.0,171514547.0,625530.0,66.222,0.242,38.0929947,-120.2328071,3816.0,57.62435444414243
95385,70189.0,62423.0,71250.0,76637.0,72171.0,,30978.0,42712.0,nan,,69529380.0,1261365.0,26.845,0.487,37.609821,-121.2484951,430.0,16.017880424660085
95386,59833.0,79464.0,68289.0,84559.0,82266.0,,50603.0,45728.0,Pediatrics,0.0,245230364.0,9502001.0,94.684,3.669,37.6672896,-120.6220922,10493.0,110.82125807950658
95387,53229.0,53330.0,53229.0,53330.0,53229.0,,,,Pediatrics,0.0,55741515.0,0.0,21.522,0.0,37.5543749,-121.2446513,600.0,27.87844995818233
95388,48750.0,64202.0,51599.0,67698.0,62939.0,,29718.0,41018.0,nan,,97632892.0,422228.0,37.696,0.163,37.4212988,-120.5995871,13805.0,366.2192275042445
95389,39097.0,58962.0,57026.0,72591.0,81563.0,,35921.0,54717.0,Pediatrics,0.0,778855969.0,5193335.0,300.718,2.005,37.7841273,-119.4282634,1464.0,4.86834841944945
95391,160902.0,164452.0,152228.0,163078.0,162994.0,,107591.0,108118.0,Pediatrics,5.0,69552734.0,1293001.0,26.854,0.499,37.7807898,-121.5980477,21488.0,800.178744321144
95401,80164.0,100301.0,91292.0,112034.0,107886.0,,52903.0,71377.0,Pediatrics,3.0,54141841.0,39627.0,20.904,0.015,38.4491367,-122.7937522,38872.0,1859.5484117872177
95402,,,,,,,,,Pediatrics,0.0,,,,,,,,
95403,79990.0,97436.0,95940.0,112338.0,109768.0,,48432.0,62955.0,Pediatrics,12.0,55789293.0,105674.0,21.54,0.041,38.5036845,-122.7540566,44716.0,2075.951717734448
95404,86555.0,118799.0,108986.0,144615.0,125233.0,,58750.0,74455.0,Pediatrics,9.0,195260032.0,44762.0,75.39,0.017,38.5257333,-122.6904432,38462.0,510.17376309855416
95405,94411.0,114468.0,113375.0,134050.0,119712.0,,62355.0,71756.0,Pediatrics,15.0,12992032.0,83256.0,5.016,0.032,38.4381358,-122.6690575,22875.0,4560.406698564593
95406,,,,,,,,,Pediatrics,1.0,,,,,,,,
95407,68720.0,81767.0,73572.0,84190.0,83750.0,,46367.0,64737.0,Pediatrics,13.0,55972248.0,0.0,21.611,0.0,38.3946561,-122.7459317,42815.0,1981.1669982879089
95409,77849.0,112960.0,108950.0,137535.0,122126.0,,48417.0,77072.0,Pediatrics,6.0,90632712.0,547324.0,34.993,0.211,38.4684846,-122.5821384,26739.0,764.1242534221129
95410,70972.0,112835.0,98698.0,146604.0,108750.0,,37708.0,85240.0,Pediatrics,0.0,77760741.0,1089284.0,30.024,0.421,39.2349401,-123.6998535,970.0,32.30748734345857
95412,69375.0,74835.0,70781.0,77050.0,71484.0,,,71469.0,nan,,233929082.0,43803.0,90.321,0.017,38.7126059,-123.3141458,485.0,5.36973682753734
95415,43864.0,78065.0,53125.0,87894.0,56250.0,,,53976.0,Pediatrics,0.0,143204955.0,0.0,55.292,0.0,39.0205089,-123.3675486,1273.0,23.023222165955293
95417,65875.0,73807.0,,,,,57031.0,64481.0,Pediatrics,0.0,62157226.0,0.0,23.999,0.0,39.6879081,-123.6506987,257.0,10.70877953248052
95420,132992.0,188578.0,132992.0,188578.0,132992.0,,,,Pediatrics,0.0,18855724.0,318330.0,7.28,0.123,39.3593581,-123.7660109,235.0,32.28021978021978
95421,61691.0,85495.0,88750.0,109359.0,86250.0,,48750.0,62490.0,nan,,371370403.0,189217.0,143.387,0.073,38.5835694,-123.1826697,1662.0,11.591008947812565
95422,36623.0,47453.0,43165.0,54491.0,60186.0,,26568.0,33329.0,Pediatrics,2.0,69628361.0,26251292.0,26.884,10.136,38.985515,-122.6425345,15644.0,581.9074542478797
95423,46833.0,68127.0,57279.0,81968.0,79219.0,,34630.0,40153.0,nan,,317102270.0,5778581.0,122.434,2.231,39.067376,-122.6297201,3597.0,29.379094042504533
95424,,,,,,,,,Pediatrics,0.0,,,,,,,,
95425,81905.0,111779.0,97011.0,128092.0,112194.0,,40282.0,70881.0,Pediatrics,1.0,497484120.0,9783998.0,192.08,3.778,38.8230526,-123.0638591,11144.0,58.01749271137026
95426,95369.0,85975.0,97734.0,102724.0,98333.0,,,28537.0,nan,,74223594.0,52409.0,28.658,0.02,38.8334248,-122.7340614,1124.0,39.22115988554679
95427,45722.0,72372.0,36607.0,73280.0,47986.0,,,,Pediatrics,0.0,146003044.0,0.0,56.372,0.0,39.2532387,-123.5692471,548.0,9.721138153693325
95428,41096.0,49932.0,46587.0,52066.0,59625.0,,22212.0,41465.0,Pediatrics,0.0,711388292.0,2186755.0,274.669,0.844,39.8248031,-123.1796086,2821.0,10.27054381819572
95429,,107811.0,86346.0,139809.0,,,,,nan,,65823128.0,48557.0,25.414,0.019,39.7560486,-123.3587013,84.0,3.30526481466908
95430,,,,,,,,,nan,,615328.0,332938.0,0.238,0.129,38.4614251,-123.0471856,13.0,54.6218487394958
95431,,,,,,,,,Pediatrics,0.0,311898.0,0.0,0.12,0.0,38.349069,-122.5161756,121.0,1008.3333333333334
95432,,77562.0,,91434.0,118750.0,,,55726.0,nan,,186525232.0,633475.0,72.018,0.245,39.1084924,-123.6454204,596.0,8.275708850565136
95435,,,,,,,,,nan,,37019.0,0.0,0.014,0.0,39.0031495,-122.8747978,313.0,22357.142857142855
95436,75417.0,101493.0,97806.0,115390.0,102500.0,,55651.0,71931.0,Pediatrics,1.0,55045746.0,724370.0,21.253,0.28,38.4868279,-122.905617,6602.0,310.63849809438665
95437,46491.0,65824.0,58618.0,76148.0,66604.0,,35122.0,48771.0,Pediatrics,1.0,459440571.0,1642691.0,177.391,0.634,39.443949,-123.68592,15098.0,85.11142053429994
95439,,91283.0,,100897.0,151513.0,,,,Pediatrics,0.0,6907053.0,0.0,2.667,0.0,38.4905556,-122.7759064,444.0,166.47919010123735
95441,111198.0,141612.0,123523.0,158650.0,133558.0,,79000.0,102798.0,Pediatrics,0.0,407069409.0,9370237.0,157.17,3.618,38.7216258,-123.0472923,1696.0,10.790863396322454
95442,144129.0,256748.0,161127.0,235716.0,161680.0,,,274994.0,Pediatrics,1.0,64648931.0,93385.0,24.961,0.036,38.3782179,-122.5164875,3143.0,125.91642963022316
95443,,30481.0,,,,,,35335.0,Pediatrics,0.0,10804672.0,0.0,4.172,0.0,39.0501313,-122.7396314,183.0,43.86385426653883
95444,63396.0,62990.0,63679.0,68840.0,,,,34626.0,Pediatrics,0.0,811989.0,0.0,0.314,0.0,38.4326243,-122.8692411,357.0,1136.9426751592357
95445,59109.0,71206.0,71250.0,83995.0,75271.0,,52982.0,51852.0,Pediatrics,0.0,231011116.0,883393.0,89.194,0.341,38.8325203,-123.4725321,1989.0,22.299706258268493
95446,75035.0,99209.0,105500.0,131201.0,112794.0,,53340.0,73953.0,Pediatrics,0.0,80408137.0,440242.0,31.046,0.17,38.5194268,-123.0106794,4951.0,159.47304000515365
95448,95938.0,139747.0,116133.0,168715.0,124573.0,,57315.0,77415.0,Pediatrics,3.0,478727875.0,2390503.0,184.838,0.923,38.6229845,-122.8891215,17353.0,93.88221036799791
95449,60192.0,99102.0,83400.0,118506.0,96094.0,,38750.0,48392.0,nan,,358773593.0,904969.0,138.523,0.349,38.9361372,-123.1194447,1393.0,10.056091768154026
95450,62679.0,92249.0,170417.0,134344.0,183906.0,,38167.0,45881.0,Pediatrics,0.0,96809301.0,1593348.0,37.378,0.615,38.5098047,-123.208042,223.0,5.966076301567767
95451,54189.0,82572.0,67280.0,99496.0,82481.0,,41648.0,52608.0,Pediatrics,0.0,240510691.0,25355683.0,92.862,9.79,38.9221361,-122.7895645,12031.0,129.5578385130624
95452,92094.0,103682.0,143333.0,161126.0,144271.0,,,74637.0,Pediatrics,0.0,42459903.0,0.0,16.394,0.0,38.429598,-122.5367444,740.0,45.13846529218007
95453,55625.0,86191.0,91577.0,117672.0,106250.0,,27202.0,43405.0,Pediatrics,1.0,225401688.0,1574542.0,87.028,0.608,39.0459308,-122.941077,11209.0,128.7976283494967
95454,35947.0,42384.0,40496.0,44740.0,,,31672.0,36600.0,Pediatrics,0.0,793973450.0,278003.0,306.555,0.107,39.7840478,-123.4957895,2165.0,7.062354226810849
95456,26127.0,49943.0,42159.0,51662.0,77813.0,,22138.0,44544.0,Pediatrics,0.0,29346937.0,569355.0,11.331,0.22,39.2588858,-123.7591643,682.0,60.18886241284971
95457,39875.0,82242.0,78373.0,98273.0,78986.0,,26774.0,66816.0,Pediatrics,0.0,383116594.0,8112051.0,147.922,3.132,38.9240363,-122.5490825,3061.0,20.693338381038657
95458,49137.0,93510.0,53482.0,62376.0,66324.0,,42321.0,122060.0,Pediatrics,0.0,90358643.0,36746376.0,34.888,14.188,39.1090084,-122.7776345,2825.0,80.97340059619354
95459,52415.0,80922.0,65714.0,91051.0,82031.0,,42426.0,57107.0,nan,,153681700.0,152972.0,59.337,0.059,38.9766284,-123.6048542,838.0,14.122722753088292
95460,58705.0,83006.0,85294.0,88425.0,100608.0,,43155.0,75628.0,Pediatrics,2.0,89561638.0,2921013.0,34.58,1.128,39.305245,-123.7486159,2106.0,60.902255639097746
95461,52314.0,82923.0,,107820.0,57304.0,,41163.0,52131.0,Pediatrics,0.0,315651730.0,2199772.0,121.874,0.849,38.7540062,-122.5521097,2714.0,22.268900667902916
95462,45417.0,68883.0,76078.0,87299.0,88125.0,,27679.0,52013.0,Pediatrics,0.0,9364823.0,335009.0,3.616,0.129,38.473361,-123.0215408,1224.0,338.49557522123894
95463,61447.0,68807.0,,,,,,,nan,,18726292.0,0.0,7.23,0.0,39.1895599,-123.5805909,109.0,15.076071922544951
95464,50764.0,52896.0,53837.0,59070.0,57891.0,,30243.0,39230.0,Pediatrics,0.0,6570048.0,12228.0,2.537,0.005,39.1262459,-122.8470753,2715.0,1070.16160819866
95465,65357.0,94134.0,77083.0,106738.0,97917.0,,55714.0,82671.0,Pediatrics,0.0,124522911.0,754153.0,48.079,0.291,38.4173423,-123.0460122,1908.0,39.684685621581146
95466,40625.0,81581.0,,93748.0,93947.0,,31146.0,38232.0,nan,,266252803.0,105252.0,102.801,0.041,39.0569236,-123.5056514,943.0,9.173062518847091
95467,67756.0,82190.0,79597.0,93908.0,90536.0,,38580.0,49155.0,Pediatrics,0.0,19051728.0,374389.0,7.356,0.145,38.8129545,-122.5480991,5909.0,803.2898314301251
95468,71563.0,76249.0,79583.0,83590.0,83583.0,,36010.0,61079.0,nan,,157185150.0,7620255.0,60.69,2.942,38.9188868,-123.6056836,1369.0,22.557258197396607
95469,53000.0,62084.0,58583.0,73778.0,59042.0,,28333.0,41282.0,Pediatrics,0.0,478069430.0,8601733.0,184.584,3.321,39.3989363,-123.0752527,1499.0,8.120963897195857
95470,63969.0,89438.0,71925.0,88495.0,82821.0,,28359.0,87968.0,Pediatrics,1.0,180166311.0,464910.0,69.563,0.18,39.2990232,-123.239243,5359.0,77.03808058881877
95471,,75678.0,31094.0,49672.0,,,,39254.0,nan,,9191496.0,0.0,3.549,0.0,38.5322243,-122.9735896,569.0,160.3268526345449
95472,95417.0,120021.0,110507.0,138335.0,129624.0,,53265.0,78443.0,Pediatrics,1.0,181982909.0,105888.0,70.264,0.041,38.3988146,-122.8619227,29690.0,422.5492428555163
95473,,,,,,,,,Pediatrics,2.0,,,,,,,,
95476,87374.0,125265.0,102466.0,141223.0,107727.0,,60293.0,99742.0,Pediatrics,4.0,278777495.0,1303128.0,107.637,0.503,38.2558418,-122.4609085,37150.0,345.1415405483245
95482,56556.0,81105.0,67576.0,89189.0,90010.0,,30506.0,59725.0,Pediatrics,7.0,761855100.0,8437576.0,294.154,3.258,39.1368043,-123.2610887,31714.0,107.81427415571436
95485,55276.0,72295.0,77630.0,86880.0,79115.0,,26071.0,46891.0,Pediatrics,0.0,225288493.0,2223421.0,86.984,0.858,39.2084696,-122.92572,2804.0,32.23581348293939
95486,,,,,,,,,nan,,50165.0,0.0,0.019,0.0,38.4741368,-123.0242032,44.0,2315.7894736842104
95487,,,,,,,,,Pediatrics,0.0,,,,,,,,
95488,,71130.0,,143494.0,,,,33471.0,nan,,158872654.0,303079.0,61.341,0.117,39.7271773,-123.7891737,192.0,3.1300435271678
95490,52406.0,64544.0,64097.0,77302.0,82442.0,,30461.0,45337.0,Pediatrics,0.0,1114002106.0,884652.0,430.119,0.342,39.4793198,-123.3481599,13731.0,31.923723434677377
95492,118773.0,128386.0,130481.0,140006.0,140603.0,,56288.0,74506.0,Pediatrics,0.0,51249449.0,44081.0,19.788,0.017,38.530486,-122.8118351,29502.0,1490.9035779260155
95493,66838.0,55495.0,68750.0,71456.0,68750.0,,,37084.0,nan,,20349404.0,65612.0,7.857,0.025,39.2223231,-122.9854884,99.0,12.600229095074456
95494,,121275.0,,111331.0,,,,,nan,,322846427.0,0.0,124.652,0.0,38.8964475,-123.343183,181.0,1.4520424862818089
95497,78125.0,101855.0,81763.0,112456.0,93393.0,,70417.0,85221.0,Pediatrics,0.0,39461913.0,277559.0,15.236,0.107,38.7252743,-123.458314,1156.0,75.87293252822263
95501,43932.0,71301.0,61713.0,89805.0,77938.0,,29189.0,53293.0,Pediatrics,3.0,19007483.0,11393659.0,7.339,4.399,40.8020101,-124.1448237,23948.0,3263.114865785529
95502,,,,,,,,,Pediatrics,0.0,,,,,,,,
95503,57565.0,75699.0,73051.0,92312.0,90049.0,,35447.0,46180.0,Pediatrics,2.0,216830321.0,2258734.0,83.719,0.872,40.7384033,-124.1078148,24631.0,294.2103942952018
95511,64954.0,73709.0,,,,,63796.0,67031.0,nan,,106874377.0,562016.0,41.264,0.217,40.1660276,-123.5841439,138.0,3.344319503683598
95514,60450.0,50771.0,,,,,,37690.0,nan,,266393327.0,314644.0,102.855,0.121,40.2867412,-123.6622864,109.0,1.059744300228477
95518,,,,,,,,,Pediatrics,0.0,,,,,,,,
95519,56422.0,74282.0,71702.0,91851.0,90658.0,,37662.0,46297.0,Pediatrics,3.0,139255870.0,923649.0,53.767,0.357,40.9630053,-124.0525012,18831.0,350.2334145479569
95521,42636.0,65893.0,74441.0,89789.0,88304.0,,26867.0,47846.0,Pediatrics,2.0,156342598.0,28879796.0,60.364,11.151,40.8433563,-124.0453337,21193.0,351.08674044132266
95524,61792.0,107616.0,94472.0,121911.0,93472.0,,26339.0,74195.0,Pediatrics,0.0,21035163.0,10550.0,8.122,0.004,40.8208354,-124.0500216,1764.0,217.1878847574489
95525,50833.0,73828.0,73889.0,96497.0,88966.0,,37639.0,46067.0,nan,,240133350.0,317567.0,92.716,0.123,40.9537818,-123.8244384,1403.0,15.132231761508264
95526,32500.0,68683.0,45000.0,114300.0,50625.0,,28500.0,36271.0,Pediatrics,0.0,326763083.0,450501.0,126.164,0.174,40.4615284,-123.6764866,210.0,1.664500174376209
95527,41328.0,56445.0,49167.0,73502.0,75313.0,,33688.0,29300.0,Pediatrics,0.0,372169789.0,3143.0,143.696,0.001,40.9509167,-123.4211207,437.0,3.041142411758156
95528,65096.0,92973.0,73229.0,101664.0,75313.0,,41806.0,62591.0,Pediatrics,0.0,227613093.0,408577.0,87.882,0.158,40.4969858,-123.9308113,1745.0,19.856170774447552
95531,48635.0,65357.0,63161.0,75065.0,81473.0,,29320.0,45866.0,Pediatrics,0.0,490488119.0,15516249.0,189.379,5.991,41.8626676,-124.1305424,24052.0,127.0045781211222
95532,,,,,,,,,Pediatrics,0.0,,,,,,,,
95534,,,,,,,,,Pediatrics,0.0,,,,,,,,
95536,61081.0,91040.0,79821.0,110523.0,80284.0,,31336.0,42995.0,Pediatrics,0.0,421502887.0,3288713.0,162.743,1.27,40.5012414,-124.2099284,3081.0,18.931689842266643
95537,,,,,,,,,nan,,772565.0,6276618.0,0.298,2.423,40.7271521,-124.2191769,577.0,1936.241610738255
95540,47392.0,63562.0,62102.0,77792.0,85063.0,,25058.0,35256.0,Pediatrics,3.0,88111793.0,1342981.0,34.02,0.519,40.5667868,-124.1259758,14316.0,420.8112874779541
95542,27534.0,47253.0,36638.0,42787.0,42804.0,,21354.0,48517.0,Pediatrics,0.0,568591072.0,576334.0,219.534,0.223,40.0932543,-123.7598313,2262.0,10.30364317144497
95543,32500.0,39881.0,48403.0,47884.0,,,13789.0,27259.0,nan,,365819539.0,651144.0,141.244,0.251,41.8888356,-123.8027659,629.0,4.453286511285435
95545,,63910.0,,,,,24821.0,50324.0,nan,,352151326.0,0.0,135.966,0.0,40.2615508,-124.086134,110.0,0.8090257858582293
95546,28083.0,52055.0,52731.0,59997.0,38095.0,,11866.0,17905.0,Pediatrics,0.0,226556188.0,3597121.0,87.474,1.389,41.1859947,-123.7314939,3507.0,40.091913025584745
95547,55521.0,77942.0,85893.0,96701.0,86154.0,,31111.0,43294.0,Pediatrics,0.0,26920182.0,0.0,10.394,0.0,40.5694635,-124.0775035,1051.0,101.11602847796806
95548,38092.0,50565.0,57961.0,64927.0,62083.0,,16932.0,31313.0,nan,,144632533.0,4293123.0,55.843,1.658,41.589864,-124.0606898,1123.0,20.109951112941637
95549,74931.0,95547.0,93553.0,112954.0,93684.0,,51250.0,51304.0,Pediatrics,0.0,359410710.0,228571.0,138.769,0.088,40.6666759,-123.9083825,1088.0,7.840367805489699
95550,86156.0,77872.0,,57494.0,,,86594.0,83048.0,nan,,351586992.0,552379.0,135.749,0.213,40.7811199,-123.8359736,172.0,1.2670443244517455
95551,61902.0,88917.0,97222.0,125116.0,105786.0,,26250.0,46285.0,nan,,109794551.0,20299160.0,42.392,7.838,40.6749872,-124.231146,1601.0,37.76655972825061
95552,19750.0,41449.0,,52146.0,,,19250.0,23566.0,nan,,354540304.0,4437899.0,136.889,1.713,40.3444194,-123.4172167,699.0,5.106327024085207
95553,,60954.0,121011.0,112799.0,121011.0,,14538.0,28524.0,nan,,181709917.0,413237.0,70.159,0.16,40.2311522,-123.8685969,783.0,11.160364315340868
95554,48409.0,60626.0,,62033.0,48068.0,,,,nan,,84606248.0,631307.0,32.667,0.244,40.2963843,-123.7771381,419.0,12.826399730614993
95555,33333.0,49088.0,38000.0,55250.0,56875.0,,25313.0,33423.0,nan,,288141621.0,12439129.0,111.252,4.803,41.3025508,-123.9776369,390.0,3.5055549563153923
95556,51552.0,63746.0,,71251.0,,,,30213.0,Pediatrics,0.0,434709116.0,2206362.0,167.842,0.852,41.3077173,-123.5874151,910.0,5.421765708225593
95558,65875.0,85228.0,77083.0,109579.0,73333.0,,35469.0,55389.0,Pediatrics,0.0,436271454.0,762614.0,168.445,0.294,40.3375803,-124.2611775,409.0,2.4280922556324023
95559,,,,,,,,,nan,,47656744.0,87516.0,18.4,0.034,40.1902812,-123.7482968,102.0,5.543478260869565
95560,63464.0,76132.0,83835.0,81812.0,84114.0,,26643.0,60248.0,Pediatrics,0.0,43226874.0,148782.0,16.69,0.057,40.1427275,-123.8388194,1534.0,91.91132414619533
95562,39073.0,57306.0,51108.0,78677.0,76583.0,,26458.0,31194.0,Pediatrics,0.0,42858568.0,856910.0,16.548,0.331,40.4412005,-124.1004154,3412.0,206.1880589799372
95563,48864.0,71909.0,65526.0,127289.0,65329.0,,30800.0,29637.0,nan,,171130355.0,168595.0,66.074,0.065,40.8942513,-123.5640598,591.0,8.94451675394255
95564,41875.0,61896.0,65987.0,75239.0,66974.0,,36875.0,44260.0,nan,,8669498.0,3968930.0,3.347,1.532,40.7908802,-124.2047484,465.0,138.9303854197789
95565,32955.0,51706.0,44375.0,58516.0,51250.0,,,34871.0,nan,,87245544.0,1724385.0,33.686,0.666,40.455186,-124.0151981,662.0,19.652080983197767
95567,84302.0,107669.0,82645.0,120546.0,84884.0,,53594.0,54945.0,Pediatrics,0.0,161881042.0,1447386.0,62.503,0.559,41.9506833,-124.0970936,1888.0,30.206550085595893
95568,,56570.0,41250.0,57725.0,,,,55250.0,nan,,251236020.0,2751586.0,97.003,1.062,41.4848574,-123.4914867,211.0,2.175190458027071
95569,,105553.0,32465.0,132651.0,32465.0,,,72942.0,nan,,141948280.0,1240555.0,54.807,0.479,40.3613643,-123.8621224,244.0,4.451986060174795
95570,51458.0,81671.0,72750.0,97210.0,104750.0,,30625.0,44724.0,Pediatrics,0.0,135667245.0,11954844.0,52.381,4.616,41.1137525,-124.0826397,2599.0,49.61722762070216
95571,,54235.0,,,,,,,nan,,17039072.0,117818.0,6.579,0.045,40.365541,-123.9442803,124.0,18.847849217206264
95573,73051.0,65594.0,95865.0,97599.0,95865.0,,21205.0,32762.0,Pediatrics,0.0,310762053.0,1808724.0,119.986,0.698,40.9149256,-123.6687235,1285.0,10.70958278465821
95585,21875.0,40486.0,,52598.0,51176.0,,15781.0,17799.0,nan,,151867391.0,0.0,58.636,0.0,39.8587165,-123.6661661,420.0,7.1628351183573225
95587,,,,,,,,,nan,,49576598.0,0.0,19.142,0.0,39.9696842,-123.7553699,62.0,3.238950997805872
95589,39665.0,42915.0,62310.0,67577.0,62255.0,,,26979.0,nan,,395735572.0,0.0,152.794,0.0,40.061443,-123.979797,1140.0,7.461025956516616
